PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q5_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q5_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba3_ChIPnexus_peak_1621c	chr2L	12618601	12619101	+	166	NA	promoter-TSS (NM_001298947)	promoter-TSS (NM_001298947)	68	NM_001298947	34669	Dm.4744	NM_057311		nub	CG15488|CG15489|CG34395|CG6246|Dmel\CG34395|Dmel_CG15488|Dmel_CG15489|Dmel_CG6246|NUB|Nb|Nub|Oct-1|Oct1|PDM-1|PDM1|POU33F1|Pdm|Pdm-1|Pdm1|dOct1|dPOU-19|dPOU-19/pdm-1|dPOU19|nb|pdm|pdm-1|pdm1|twn	nubbin	protein-coding
Elba3_ChIPnexus_peak_3468	chr2R	6455141	6455286	+	166	NA	intron (NM_165790, intron 3 of 10)	intron (NM_165790, intron 3 of 10)	-1234	NM_165792	36118	Dm.7369	NM_078962		psq	BTB-V|BtbV|CG2368|Dmel\CG2368|PSQ|Pipsqueak|Piq|Psq|eyeful|pip|psk|psq-1|rum|zep	pipsqueak	protein-coding
Elba3_ChIPnexus_peak_11840	chr3R	27421805	27421995	+	166	NA	promoter-TSS (NM_170554)	promoter-TSS (NM_170554)	26	NM_170554	43723	Dm.6176	NM_143619		RpL6	CG11522|Dmel\CG11522|RPL6|Rp L6|rpl6	Ribosomal protein L6	protein-coding
Elba3_ChIPnexus_peak_7920	chr3L	20015864	20016002	+	166	NA	exon (NM_140914, exon 17 of 21)	exon (NM_140914, exon 17 of 21)	5002	NM_140915	40192	Dm.1009	NM_140915		CG14183	Dmel\CG14183	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_10426a	chr3R	14484181	14484552	+	166	NA	promoter-TSS (NM_058105)	promoter-TSS (NM_058105)	665	NM_169826	42237		NM_169826		CG31224	CG17796|CG7696|Dmel\CG31224|l(3)c00083	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13980	chrX	15985603	15985740	+	166	NA	promoter-TSS (NM_001169300)	promoter-TSS (NM_001169300)	-143	NM_132876	32574	Dm.11284	NM_132876		Tob	CG9214|Dmel\CG9214	Tob	protein-coding
Elba3_ChIPnexus_peak_10318a	chr3R	13540090	13540293	+	166	NA	intron (NM_169775, intron 2 of 15)	intron (NM_169775, intron 2 of 15)	3881	NM_206506	42130	Dm.2989	NM_079668		osa	C819|CG7467|Dmel\CG7467|E(E2F)3C|OSA|Osa|anon-WO0118547.314|anon-WO0172774.126|eld|en(lz)4F/4H|eyelid|l(3)00090|l(3)04539|l(3)j9C3|p300	osa	protein-coding
Elba3_ChIPnexus_peak_8516	chr3R	146686	146841	+	166	NA	intron (NM_164338, intron 1 of 9)	intron (NM_164338, intron 1 of 9)	1358	NM_164338	40545	Dm.7273	NM_141197		CG9795	Dmel\CG9795	CG9795	protein-coding
Elba3_ChIPnexus_peak_1241	chr2L	9914754	9915003	+	166	NA	promoter-TSS (NM_078804)	promoter-TSS (NM_078804)	-375	NM_078804	34313	Dm.374	NM_078804		yip2	ACAA|CG4600|Dmel\CG4600|Yip2	yippee interacting protein 2	protein-coding
Elba3_ChIPnexus_peak_3152	chr2R	4044013	4044230	+	166	NA	promoter-TSS (NM_001201955)	promoter-TSS (NM_001201955)	38	NM_001201953	35790	Dm.522	NM_136515		Lpin	CG8709|DLpin|DmLpin|Dmel\CG8709|EP2431|LIPIN|anon-WO0118547.133	Lipin	protein-coding
Elba3_ChIPnexus_peak_1927	chr2L	16180193	16180304	+	166	NA	intron (NM_165147, intron 21 of 31)	intron (NM_165147, intron 21 of 31)	-1060	NR_133084	14462784		NR_073789		CR43806	Dmel\CR43806	ncRNA	ncRNA
Elba3_ChIPnexus_peak_5111	chr2R	18736368	18736559	+	166	NA	exon (NM_137882, exon 4 of 6)	exon (NM_137882, exon 4 of 6)	2963	NM_137881	37626		NM_137881		CG3649	Dmel\CG3649	CG3649	protein-coding
Elba3_ChIPnexus_peak_6966	chr3L	12559956	12560181	+	166	NA	intron (NM_168503, intron 2 of 9)	intron (NM_168503, intron 2 of 9)	5574	NM_001144471	39438	Dm.7977	NM_168503		sowah	BcDNA:GM09162|CG10632|Dmel\CG10632	sosondowah	protein-coding
Elba3_ChIPnexus_peak_7770	chr3L	18834302	18834489	+	166	NA	promoter-TSS (NM_001169994)	promoter-TSS (NM_001169994)	116	NM_168779	40049	Dm.2528	NM_079426		Indy	BEST:LP01220|CG3979|Dmel\CG3979|INDY|anon-EST:fe3A7|anon-WO0172774.70|drIndy|indy	I'm not dead yet	protein-coding
Elba3_ChIPnexus_peak_11848	chr3R	27443657	27443764	+	166	NA	promoter-TSS (NM_001276221)	promoter-TSS (NM_001276221)	11	NM_143622	43728	Dm.1391	NM_143622		pasha	CG1800|DGCR8|Dmel\CG1800|PASHA|Pasha|cg1800|dmDGCR8	partner of drosha	protein-coding
Elba3_ChIPnexus_peak_10492b	chr3R	15051955	15052478	+	166	NA	promoter-TSS (NM_001300473)	promoter-TSS (NM_001300473)	64	NM_001300473	42306	Dm.1575	NM_079680		vib	0450/02|1104/16|CG5269|Dm-PITPalpha|Dmel\CG5269|PITP|PITP-DM|Vib|anon-WO0142479.3|anon-WO0172774.12|anon-WO0172774.16|anon-WO0172774.28|gio|l(3)S045002|l(3)S045002c|l(3)S110416|l(3)j4A3|l(3)j5A6|l(3)j7A3|l(3)j7C8	vibrator	protein-coding
Elba3_ChIPnexus_peak_14511	chrX	21221909	21222081	+	166	NA	promoter-TSS (NM_206801)	promoter-TSS (NM_206801)	-667	NM_206801	44014	Dm.2998	NM_057389		sol	CG1391|CalpD|DmSol|Dmel\CG1391|PC79|SOL|Sol|nofE|w5000	small optic lobes	protein-coding
Elba3_ChIPnexus_peak_2984b	chr2R	2867832	2868040	+	166	NA	TTS (NR_124446)	TTS (NR_124446)	764	NR_124446	19835461		NR_124446		CR44171	CG44171|Dmel\CR44171	ncRNA	ncRNA
Elba3_ChIPnexus_peak_7836	chr3L	19540399	19540555	+	165	NA	TTS (NM_140868)	TTS (NM_140868)	1773	NM_140868	40126	Dm.7660	NM_140868		Rcd7	CG14098|Dmel\CG14098	Reduction in Cnn dots 7	protein-coding
Elba3_ChIPnexus_peak_4185	chr2R	11570208	11570307	+	165	NA	promoter-TSS (NM_176177)	promoter-TSS (NM_176177)	33	NM_176177	36732	Dm.2025	NM_176177		Ranbp11	CG33139|CG8212|Dmel\CG33139|SP49|imp-beta11|impbeta11|l(2)SH0971|l(2)SH2 0971	Ranbp11	protein-coding
Elba3_ChIPnexus_peak_8612	chr3R	661119	661314	+	165	NA	Intergenic	Intergenic	-4197	NM_141246	40604	Dm.27895	NM_141246		CG14659	Dmel\CG14659	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_7837b	chr3L	19545325	19545567	+	165	NA	promoter-TSS (NM_140870)	promoter-TSS (NM_140870)	-56	NM_168802	40127	Dm.7660	NM_168802		Ltn1	CG32210|CG9268|CG9274|Dmel\CG32210|l(3)76BDr	Listerin E3 ubiquitin protein ligase 1	protein-coding
Elba3_ChIPnexus_peak_10132b	chr3R	12257501	12257779	+	165	NA	promoter-TSS (NM_001275705)	promoter-TSS (NM_001275705)	-279	NM_001275704	318657	Dm.26558	NM_169717		CG31279	Dmel\CG31279	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_4169	chr2R	11428779	11428991	+	165	NA	promoter-TSS (NM_137201)	promoter-TSS (NM_137201)	-17	NM_137201	36720	Dm.19935	NM_137201		CG8187	Dmel\CG8187	CG8187	protein-coding
Elba3_ChIPnexus_peak_7453a	chr3L	16042201	16042577	+	165	NA	promoter-TSS (NR_073940)	promoter-TSS (NR_073940)	54	NR_073940	14462872		NR_073940		CR43951	Dmel\CR43951	ncRNA	ncRNA
Elba3_ChIPnexus_peak_10692a	chr3R	17008976	17009205	+	165	NA	intron (NM_001104385, intron 1 of 8)	intron (NM_001104385, intron 1 of 8)	2527	NM_001043271	42515	Dm.16656	NM_080509		SNF4Agamma	0050/42|0127/19|AMPK&ggr|AMPK-&ggr|AMPKgamma|AMPgamma|CG17299|CG5806|Dmel\CG17299|EP3015b|FBgn0025803|SNF4|SNF4A|SNF4A-gamma|SNF4Ag|SNF4a|SNF4gamma|Snfg|Snfgamma|anon-WO0118547.338|anon-WO0118547.575|anon-WO0257455.21|l(3)S005042|l(3)S012719|loe|loeI|snf4	SNF4/AMP-activated protein kinase gamma subunit	protein-coding
Elba3_ChIPnexus_peak_9641b	chr3R	8239398	8239731	+	165	NA	promoter-TSS (NM_141936)	promoter-TSS (NM_141936)	14	NM_001260146	41524	Dm.31248	NM_141936		pps	CG6525|Dmel\CG6525|FBgn0082831|SPP|Spp|spp	protein partner of snf	protein-coding
Elba3_ChIPnexus_peak_9254b	chr3R	5238639	5238881	+	165	NA	promoter-TSS (NM_141634)	promoter-TSS (NM_141634)	490	NM_079567	41126	Dm.2459	NM_079567		alpha-Man-IIa	CG18474|CG18802|CG8139|DM-GII.1|Dmel\CG18802|GMII|GmII|MAN-2|Man|Man-II|alpha-Man-II|dGMII|dGMIIb	alpha-Mannosidase class II a	protein-coding
Elba3_ChIPnexus_peak_234b	chr2L	1969678	1970097	+	165	NA	intron (NM_001272960, intron 1 of 1)	intron (NM_001272960, intron 1 of 1)	475	NM_001272960	326152	Dm.8473	NM_134787		erm	CG31670|CG7312|Dmel\CG31670|dFezf|dfezl	earmuff	protein-coding
Elba3_ChIPnexus_peak_7979	chr3L	20383583	20383684	+	165	NA	exon (NM_138997, exon 5 of 7)	exon (NM_138997, exon 5 of 7)	854	NR_073958	14462892		NR_073958		CR43944	Dmel\CR43944	ncRNA	ncRNA
Elba3_ChIPnexus_peak_7296	chr3L	15092129	15092220	+	165	NA	intron (NR_073934, intron 1 of 2)	intron (NR_073934, intron 1 of 2)	428	NR_073934	14462864		NR_073934		CR43973	Dmel\CR43973	ncRNA	ncRNA
Elba3_ChIPnexus_peak_7080	chr3L	13435635	13435740	+	165	NA	promoter-TSS (NM_140393)	promoter-TSS (NM_140393)	-7	NM_001274873	39513	Dm.4683	NM_140393		cmb	CG10732|Dmel\CG10732|NEST:bs28e06	combover	protein-coding
Elba3_ChIPnexus_peak_3205	chr2R	4619519	4619778	+	165	NA	intron (NM_001299282, intron 4 of 8)	intron (NM_001299282, intron 4 of 8)	1293	NM_001299282	35865	Dm.6901	NM_165624		stmA	CG8739|Dmel\CG8739|cmp44E|rbo|stambhA|stm-A	stambha A	protein-coding
Elba3_ChIPnexus_peak_732	chr2L	6337671	6337967	+	165	NA	intron (NM_001273198, intron 2 of 7)	intron (NM_001273198, intron 2 of 7)	607	NM_135169	33882	Dm.325	NM_135169		Pez	CG9493|Dmel\CG9493|PEZ|PTPD1|dPez	Pez	protein-coding
Elba3_ChIPnexus_peak_13477c	chrX	11233524	11234015	+	165	NA	promoter-TSS (NM_001144714)	promoter-TSS (NM_001144714)	-137	NM_001103484	32072	Dm.34508	NM_001103484		CG34348	CG11757|CG15197|Dmel\CG34348|Dmel_CG11757	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_2967	chr2R	2695054	2695234	+	165	NA	promoter-TSS (NM_057753)	promoter-TSS (NM_057753)	13	NM_057753	35590	Dm.497	NM_057753		SdhB	CG3283|CII-SDHB|DHSB|Dmel\CG3283|Ip|SDH|SDH-B|SDH-IP|SDH-Ip|SDHb|sdhB	Succinate dehydrogenase, subunit B (iron-sulfur)	protein-coding
Elba3_ChIPnexus_peak_3083	chr2R	3584066	3584204	+	164	NA	intron (NM_001273859, intron 1 of 21)	intron (NM_001273859, intron 1 of 21)	-1249	NM_136472	35715	Dm.12135	NM_136472		LRR	CG1399|CG1576|Dmel\CG1399|Dmel\LRR	Leucine-rich repeat	protein-coding
Elba3_ChIPnexus_peak_6136b	chr3L	4690503	4690871	+	164	NA	promoter-TSS (NM_139667)	promoter-TSS (NM_139667)	-617	NM_139667	38572	Dm.7878	NM_139667		CG18418	Dmel\CG18418|anon-WO0140519.190	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_5159c	chr2R	19264139	19264634	+	164	NA	exon (NM_137943, exon 1 of 8)	exon (NM_137943, exon 1 of 8)	182	NM_137943	37702		NM_137943		Golgin245	CG3493|Dmel\CG3493|dGolgin-245|dGolgin245	Golgin-245	protein-coding
Elba3_ChIPnexus_peak_1414	chr2L	10976301	10976442	+	164	NA	promoter-TSS (NM_001042889)	promoter-TSS (NM_001042889)	-8	NM_143778	46069	Dm.7708	NM_143778		ATPsynG	ATPN|BcDNA:RE20862|BcDNA:RH28372|CG6105|Dmel\CG6105|I(2)06225|anon-EST:Posey10|l(2)06225	ATP synthase	protein-coding
Elba3_ChIPnexus_peak_9485	chr3R	7045712	7045887	+	164	NA	promoter-TSS (NM_141794)	promoter-TSS (NM_141794)	-13	NM_141794	41345	Dm.14819	NM_141794		CG6689	Dmel\CG6689|dmCG6689	CG6689	protein-coding
Elba3_ChIPnexus_peak_12033a	chr4	445410	445750	+	164	NA	Intergenic	Intergenic	-1113	NR_047708	12798283		NR_047708		CR43437	Dmel\CR43437	ncRNA	ncRNA
Elba3_ChIPnexus_peak_6806b	chr3L	11208786	11209395	+	164	NA	intron (NM_001300101, intron 1 of 6)	intron (NM_001300101, intron 1 of 6)	211	NM_001274777	39268	Dm.15398	NM_140197		CG42671	CG18490|CG34240|Dmel\CG42671|Dmel_CG18490|Dmel_CG34240	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13110	chrX	7801708	7801820	+	164	NA	promoter-TSS (NM_132191)	promoter-TSS (NM_132191)	83	NM_132191	31702	Dm.99	NM_132191		dpr14	CG10946|CT30653|Dmel\CG10946|Dpr-14|Dpr14	defective proboscis extension response 14	protein-coding
Elba3_ChIPnexus_peak_3114e	chr2R	3876424	3877467	+	164	NA	promoter-TSS (NM_136499)	promoter-TSS (NM_136499)	274	NM_001299248	35761	Dm.11366	NM_136498		ACC	A1Z784_DROME|ACoT|CG11198|CG8723|DmACC|Dmel\CG11198|FBgn0043811|dACC	Acetyl-CoA carboxylase	protein-coding
Elba3_ChIPnexus_peak_1685	chr2L	13237954	13238062	+	164	NA	intron (NM_135781, intron 1 of 3)	intron (NM_135781, intron 1 of 3)	1514	NM_135781	34728	Dm.4894	NM_135781		CG5867	BcDNA:GH05536|CT18390|Dmel\CG5867	CG5867	protein-coding
Elba3_ChIPnexus_peak_3379	chr2R	5856032	5856224	+	164	NA	promoter-TSS (NM_136697)	promoter-TSS (NM_136697)	-306	NM_136697	36037	Dm.4603	NM_136697		Adam	5.3|CG12131|Dmel\CG12131|E|Q7K550_DROME|eIF3-S1|eIF3j|l(2)46CFd|l(2)46Cf|l(2)k13906	adam	protein-coding
Elba3_ChIPnexus_peak_1321	chr2L	10313746	10313970	+	164	NA	promoter-TSS (NM_135534)	promoter-TSS (NM_135534)	512	NM_135533	34387	Dm.14741	NM_135533		Usp14	CG5384|DmUsp14|Dmel\CG5384|Q9VKZ8|Ubp6p	Ubiquitin specific protease 14	protein-coding
Elba3_ChIPnexus_peak_6137	chr3L	4708753	4708993	+	164	NA	TTS (NM_139669)	TTS (NM_139669)	1017	NM_139669	38574	Dm.31172	NM_139669		CG13712	Dmel\CG13712|HL4	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_11841	chr3R	27434479	27434671	+	164	NA	intron (NM_170555, intron 1 of 5)	intron (NM_170555, intron 1 of 5)	962	NM_170556	43724	Dm.1390	NM_079870		CycG	CG 11525|CG11525|Dmel\CG11525|anon-EST:Liang-1.25|anon-EST:Liang-2.24|chr3R:27424276..27424475|clone 1.25|clone 2.24|cycG|dCycG|i205|i261	Cyclin G	protein-coding
Elba3_ChIPnexus_peak_3081	chr2R	3580546	3580688	+	164	NA	intron (NM_001273859, intron 1 of 21)	intron (NM_001273859, intron 1 of 21)	2269	NM_136472	35715	Dm.12135	NM_136472		LRR	CG1399|CG1576|Dmel\CG1399|Dmel\LRR	Leucine-rich repeat	protein-coding
Elba3_ChIPnexus_peak_10166b	chr3R	12465738	12466152	+	164	NA	promoter-TSS (NM_080492)	promoter-TSS (NM_080492)	18	NM_001275717	42026	Dm.1225	NM_080492		nonA-l	BEST:LD09360|CG10328|Dmel\CG10328|LD09360|PSF|Z|nonA 1|nonA-1	nonA-like	protein-coding
Elba3_ChIPnexus_peak_9155a	chr3R	4573014	4573607	+	164	NA	promoter-TSS (NM_141571)	promoter-TSS (NM_141571)	87	NM_141570	41044	Dm.4969	NM_141570		CG9801	Dmel\CG9801	CG9801	protein-coding
Elba3_ChIPnexus_peak_861b	chr2L	7181703	7182073	+	164	NA	promoter-TSS (NM_001103640)	promoter-TSS (NM_001103640)	-346	NM_135256	33999	Dm.4418	NM_135256		CG4495	Dmel\CG4495	CG4495	protein-coding
Elba3_ChIPnexus_peak_5516a	chr3L	171598	171864	+	163	NA	promoter-TSS (NM_001144389)	promoter-TSS (NM_001144389)	-10	NM_001144388	38021	Dm.792	NM_167797		p130CAS	CG1212|CT1293|DCas|Dcas|Dmel\CG1212|p130Cas	p130CAS	protein-coding
Elba3_ChIPnexus_peak_10235b	chr3R	12803740	12803931	+	163	NA	promoter-TSS (NM_080062)	promoter-TSS (NM_080062)	-318	NM_080062	44964	Dm.27930	NM_080062		Actn3	CG8953|Dmel\CG8953|ORF1|acta-3|dabp	alpha actinin 3	protein-coding
Elba3_ChIPnexus_peak_12474a	chrX	1716469	1716760	+	163	NA	promoter-TSS (NM_130586)	promoter-TSS (NM_130586)	-200	NM_130586	31132	Dm.28005	NM_130586		CG14811	Dmel\CG14811	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_10204b	chr3R	12683353	12684079	+	163	NA	intron (NR_074025, intron 4 of 4)	intron (NR_074025, intron 4 of 4)	-1652	NR_048417	12798432		NR_048417		mir-iab-8	CR42997|Dmel\CR42997|MIR-iab-4as|dme-iab-8|dme-miR-iab-8|dme-mir-iab-8|iab-8|iab-8 miRNA|miR-iab-4AS|miR-iab-4as|miR-iab-8|miR-iab-8-5p|mir-iab-4as|mir-iab-4as-5p|mir-iab8	mir-iab-8 stem loop	ncRNA
Elba3_ChIPnexus_peak_8719	chr3R	1342853	1343012	+	163	NA	promoter-TSS (NM_001300251)	promoter-TSS (NM_001300251)	93	NM_169060	40664	Dm.4462	NM_169060		Itp-r83A	CG1063|DIP|DmInsP[[3R]]|DmInsP[[3]]R|Dmel\CG1063|IP|IP3R|IP[[3]] receptor|IP[[3]]R|ITP-r83A|ITPR1|Ins3PR|InsP[[3]]|InsP[[3]]R|Insp3R|Ip3R|Itp-r|Itp-r-83A|Itp-r42B|Itp-r[1]|Itpr|anon-WO02059370.49|dIP[[3]]R|dip|itpr|itpr-83|l(3)05616|l(3)itpr|l(3)j5B4	Inositol 1,4,5,-tris-phosphate receptor	protein-coding
Elba3_ChIPnexus_peak_1525d	chr2L	12010406	12011141	+	163	NA	TTS (NM_057748)	TTS (NM_057748)	2395	NM_057748	34615	Dm.409	NM_057748		Rh5	CG5279|DMELRH5|Dm Rh5|Dmel\CG5279|RH5|Rh|rh5	Rhodopsin 5	protein-coding
Elba3_ChIPnexus_peak_4561	chr2R	14313735	14314076	+	163	NA	promoter-TSS (NM_137488)	promoter-TSS (NM_137488)	-21	NM_137488	37118		NM_137488		CG12263	Dmel\CG12263|anon-WO0140519.205	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_8544b	chr3R	262992	263367	+	163	NA	promoter-TSS (NM_141216)	promoter-TSS (NM_141216)	70	NM_141216	40566	Dm.1057	NM_141216		CG14650	Dmel\CG14650	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_10592b	chr3R	16154163	16154388	+	163	NA	promoter-TSS (NM_001104374)	promoter-TSS (NM_001104374)	88	NM_142623	42414		NM_142623		Sirt2	CG5085|D.mel2|Dmel\CG5085|SIRT2|dSIRT2	Sirtuin 2	protein-coding
Elba3_ChIPnexus_peak_10329d	chr3R	13621224	13622069	+	163	NA	TTS (NM_142399)	TTS (NM_142399)	849	NM_142398	42139	Dm.5918	NM_142398		pasi1	CG7713|Dmel\CG7713|dmCG7713	pasiflora 1	protein-coding
Elba3_ChIPnexus_peak_8544a	chr3R	262992	263367	+	163	NA	promoter-TSS (NM_141216)	promoter-TSS (NM_141216)	70	NM_141216	40566	Dm.1057	NM_141216		CG14650	Dmel\CG14650	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13878f	chrX	15487603	15488340	+	163	NA	promoter-TSS (NM_001298351)	promoter-TSS (NM_001298351)	-404	NM_206717	32497		NM_206717		CG9220	Dmel\CG9220|dCHSY	CG9220	protein-coding
Elba3_ChIPnexus_peak_10474	chr3R	14917965	14918243	+	163	NA	intron (NM_001260262, intron 1 of 8)	intron (NM_001260262, intron 1 of 8)	1888	NM_079677	42289	Dm.7670	NM_079677		cdi	91F|B9.3|CDI/TSKI|CG6027|Cdi|Cdi/TESK1|Dmel\CG6027|cdi/TESK1|l(3)07013	center divider	protein-coding
Elba3_ChIPnexus_peak_5923	chr3L	3121372	3121539	+	162	NA	intron (NM_139513, intron 1 of 13)	intron (NM_139513, intron 1 of 13)	1710	NM_001274422	38372	Dm.3053	NM_139513		prominin-like	CG7740|Dmel\CG7740|bs29e02.y1	prominin-like	protein-coding
Elba3_ChIPnexus_peak_1900a	chr2L	15731696	15731957	+	162	NA	promoter-TSS (NM_057612)	promoter-TSS (NM_057612)	-42	NM_057612	34924	Dm.3509	NM_057611		CycE	3938|BG:DS07108.3|CDI7|CG3938|CYCE|Cdi7|Cyc|Cyc E|CycEI|CyclE|CyeE|D-CycE|DmCycE|DmcycE|DmcyclinE|Dmel\CG3938|br37|cdi7|cycE|cyclinE|cycline|dCycE|dm-cycE|fond|l(2)05206|l(2)35Dd|l(2)br37|l(2)k02514|l(2)k02602|l(2)k05007|l35Dd	Cyclin E	protein-coding
Elba3_ChIPnexus_peak_1912a	chr2L	15763475	15763980	+	162	NA	promoter-TSS (NM_135922)	promoter-TSS (NM_135922)	-493	NM_135922	34928	Dm.4558	NM_135922		CG3793	BG:DS09217.4|Dmel\CG3793	CG3793	protein-coding
Elba3_ChIPnexus_peak_8863	chr3R	2470622	2470808	+	162	NA	promoter-TSS (NM_141417)	promoter-TSS (NM_141417)	-559	NM_001275395	40812	Dm.20149	NM_141417		CG1315	BG:DS00004.14|Dmel\CG1315	CG1315	protein-coding
Elba3_ChIPnexus_peak_5591	chr3L	539589	539717	+	162	NA	intron (NM_079149, intron 1 of 18)	intron (NM_079149, intron 1 of 18)	961	NM_001274282	38067	Dm.2787	NM_079149		klar	CG17046|Dmel\CG17046|Klar|kls|marb	klarsicht	protein-coding
Elba3_ChIPnexus_peak_9411	chr3R	6238951	6239072	+	162	NA	promoter-TSS (NM_141744)	promoter-TSS (NM_141744)	-12	NM_141744	41270	Dm.6121	NM_141744		Rrp46	CG4043|Dmel\CG4043|dRrp46|rrp46	Rrp46	protein-coding
Elba3_ChIPnexus_peak_2535d	chr2L	21237168	21238138	+	162	NA	promoter-TSS (NR_144677)	promoter-TSS (NR_144677)	403	NM_165364	35398	Dm.4837	NM_057584		Hr39	CG8676|DHR30|DHR39|DHR39/Ftz-F1beta|Dmel\CG8676|EP(2)2490|FTZ-F1B|FTZ-F1beta|HR39|NR5B1|betaFTZ-E1|dFTZ-F1beta|fs(2)04443|fs(2)neo8|ftz-F1beta|ftz-f1beta|i70	Hormone receptor-like in 39	protein-coding
Elba3_ChIPnexus_peak_12160c	chr4	1181267	1181687	+	162	NA	intron (NM_143682, intron 2 of 4)	BURDOCK_I|LTR|Gypsy	1307	NM_001297794	317823	Dm.17789	NM_166826		CG32017	Dmel\CG32017	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_4732c	chr2R	15698274	15698595	+	162	NA	Intergenic	Intergenic	-4625	NM_137604	37271	Dm.26973	NM_137604		Obp56h	56h|CG13874|DmelObp56h|Dmel\CG13874|OBP56h	Odorant-binding protein 56h	protein-coding
Elba3_ChIPnexus_peak_12531a	chrX	2052399	2052845	+	162	NA	TTS (NM_057559)	TTS (NM_057559)	394	NM_001297875	31187		NM_080303		wapl	C204|CG3707|Dmel\CG3707|EG:87B1.2|N2|RNA D|RNAD|Wapl|l(1)2Dd|l(1)2Df|l(1)C204|l(1)N2|l(1)N5[72]|l74|pasc|wap	wings apart-like	protein-coding
Elba3_ChIPnexus_peak_14444	chrX	20127336	20127492	+	162	NA	intron (NM_001298559, intron 1 of 3)	intron (NM_001298559, intron 1 of 3)	743	NM_134536	33026	Dm.4887	NM_134536		CG17065	Dmel\CG17065	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_2367c	chr2L	19866707	19867197	+	162	NA	intron (NM_001273681, intron 1 of 13)	intron (NM_001273681, intron 1 of 13)	771	NM_001273681	35277	Dm.17935	NM_136167		sick	CG10662|CG13958|CG13959|CG13960|CG13961|CG13964|CG33316|CG34343|CG42589|CG43720|Dm_2L:104545|Dmel\CG43720|Dmel_CG10662|Dmel_CG13958|Dmel_CG13964|Dmel_CG33316|Dmel_CG34343|Dmel_CG42589	sickie	protein-coding
Elba3_ChIPnexus_peak_9791	chr3R	9637341	9637629	+	161	NA	Intergenic	Intergenic	-1346	NM_001144580	7354378	Dm.29518	NM_001144580		tal-3A	CG42386|Dm3|Dmel\CG42386|ORF 3A|ORF3|Pep3|pri|tal	tarsal-less 3A	protein-coding
Elba3_ChIPnexus_peak_11	chr2L	63096	63306	+	161	NA	intron (NM_001258877, intron 1 of 13)	intron (NM_001258877, intron 1 of 13)	2203	NM_001258877	33158	Dm.14310	NM_164353		Cda5	BcDNA:RH43162|CG2761|CG2776|CG31973|DmCDA5|Dmel\CG31973	Chitin deacetylase-like 5	protein-coding
Elba3_ChIPnexus_peak_14059c	chrX	16504545	16505136	+	161	NA	TTS (NM_001144734)	TTS (NM_001144734)	122	NM_078651	32631	Dm.4406	NM_078651		mbt	CG18582|DmMBT|DmPAK2|Dmel\CG18582|Mbt|PAK|Pak2|STE20|Ste20|anon-EST:fe1G7|dPAK2	mushroom bodies tiny	protein-coding
Elba3_ChIPnexus_peak_13205b	chrX	8454905	8455109	+	161	NA	promoter-TSS (NM_001103444)	promoter-TSS (NM_001103444)	79	NM_001272411	31795	Dm.18620	NM_132262		Trf4-1	AAF46390|CG11265|DmTRF4-1|Dmel\CG11265|Trf4|dTrf4-1	Topoisomerase related function 4-1	protein-coding
Elba3_ChIPnexus_peak_8551	chr3R	285734	285885	+	161	NA	intron (NM_001259977, intron 1 of 9)	intron (NM_001259977, intron 1 of 9)	2796	NM_001275325	40567	Dm.20885	NM_169001		CG31522	BcDNA:GH22993|BcDNA:LD10305|CG9798|Dmel\CG31522|anon-WO0118547.381	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_2343	chr2L	19701001	19701158	+	161	NA	promoter-TSS (NM_080124)	promoter-TSS (NM_080124)	-111	NM_001299159	46000	Dm.14123	NM_080124		scw	BcDNA:LD30945|CG31695|Dmel\CG31695|SCW|Scw|l(2)37Ff|l(2)IG76|mor2	screw	protein-coding
