PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/Elba2_ChIPnexus_q5_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/Elba2_ChIPnexus_q5_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba2_ChIPnexus_peak_3053	chrX	5565724	5565823	+	152	NA	promoter-TSS (NM_132015)	promoter-TSS (NM_132015)	72	NM_080005	44360	Dm.1839	NM_080005		Rab18	24639915|AAF46057|CG3129|DRABR4|DRabRP4|DmRab18|Dmel\CG3129|O18337|Rab-RP4|Rab-r4|Rab18/RP4|rab18	Rab18	protein-coding
Elba2_ChIPnexus_peak_3300	chrX	16217087	16217240	+	152	NA	promoter-TSS (NM_001272678)	promoter-TSS (NM_001272678)	101	NM_001272676	32596	Dm.177	NM_132889		CG9917	Dmel\CG9917|anon-WO0140519.229	CG9917	protein-coding
Elba2_ChIPnexus_peak_2096	chr3R	2251893	2252055	+	152	NA	intron (NM_169142, intron 1 of 7)	intron (NM_169142, intron 1 of 7)	-16674	NR_073986	14462439		NR_073986		CR44017	Dmel\CR44017	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1582	chr3L	11119362	11119466	+	151	NA	intron (NM_140184, intron 1 of 6)	intron (NM_140184, intron 1 of 6)	2966	NM_140184	39255	Dm.1716	NM_140184		NaPi-III	CG42575|CG7628|CR32078|Dmel\CG42575|Dmel_CG7628|Dmel_CR32078|Dromel_CG7628_FBtr0076213_mORF|dPit	Na[+]-dependent inorganic phosphate cotransporter type III	protein-coding
Elba2_ChIPnexus_peak_1736	chr3L	15496076	15496140	+	151	NA	TTS (NM_140512)	TTS (NM_140512)	1886	NM_140512	39671	Dm.3221	NM_140512		CG7857	Dmel\CG7857|Q9VUN9|anon-Becker1	CG7857	protein-coding
Elba2_ChIPnexus_peak_1198	chr2R	19508997	19509113	+	150	NA	Intergenic	Intergenic	-4778	NM_176253	37737	Dm.750	NM_137967		Eglp2	Aqp17664|CG17664|Dmel\CG17664|Eglp 2	Entomoglyceroporin 2	protein-coding
Elba2_ChIPnexus_peak_1303	chr3L	753960	754098	+	150	NA	TTS (NM_079152)	TTS (NM_079152)	1460	NM_001274293	38090	Dm.5971	NM_138213		hng3	CG13897|Dmel\CG13897|anon-WO0118547.557	hinge3	protein-coding
Elba2_ChIPnexus_peak_2606	chr3R	19104556	19104715	+	150	NA	intron (NM_001275941, intron 2 of 9)	intron (NM_001275941, intron 2 of 9)	1943	NM_079736	42752	Dm.1293	NM_079736		orb	151666_s_at|CG10868|Dmel\CG10868|ORB|Oo18|Orb|Orb1|fs(3)00107|oo18	oo18 RNA-binding protein	protein-coding
Elba2_ChIPnexus_peak_1036	chr2R	13456180	13456258	+	150	NA	promoter-TSS (NM_137388)	promoter-TSS (NM_137388)	-18	NM_079052	36990	Dm.3323	NM_079052		POSH	155116_at|BEST:GM09451|CG4909|DPOSH|Dmel\CG4909|GM09451|dPOSH|l(2)k15815|posh	Plenty of SH3s	protein-coding
Elba2_ChIPnexus_peak_1410	chr3L	4194272	4194393	+	150	NA	promoter-TSS (NM_001259685)	promoter-TSS (NM_001259685)	-236	NM_001259685	38505	Dm.13593	NM_139612		CG43367	CG1295|CG1308|CG1332|Dmel\CG43367|Dmel_CG1295|Dmel_CG1308|Dmel_CG1332	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1139	chr2R	16991527	16991721	+	149	NA	intron (NM_206189, intron 1 of 5)	intron (NM_206189, intron 1 of 5)	2191	NM_206189	37400	Dm.3934	NM_137705		ktub	87D3S|CG9398|D-tulp|Dmel\CG9398|Dtulp|ESTS:87D3S|King-tubby|TULP|Tulp|dTULP|dTulp|king-tubby|tulp	king tubby	protein-coding
Elba2_ChIPnexus_peak_2048	chr3R	653624	653697	+	149	NA	Intergenic	Intergenic	2575	NM_141245	40603	Dm.23739	NM_141245		CG14658	Dmel\CG14658	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1240	chr2R	20700235	20700298	+	149	NA	Intergenic	Intergenic	-2079	NM_001144287	37973	Dm.7063	NM_079133		Dll	2.7|Art|Ba|BcDNA:LP01770|CG3629|DLL|Dmel\CG3629|E(Arp)|En(Arp)|dll|l(2)01092|l(2)387	Distal-less	protein-coding
Elba2_ChIPnexus_peak_2829	chr4	136410	136522	+	149	NA	TTS (NM_175928)	TTS (NM_175928)	13612	NM_175926	43770	Dm.1891	NM_175926		Ank	ANK|CG1651|CG32008|DAnk1|Dank1|Dmel\CG1651|ank|dank1	Ankyrin	protein-coding
Elba2_ChIPnexus_peak_46	chr2L	1980749	1980810	+	149	NA	promoter-TSS (NM_134790)	promoter-TSS (NM_134790)	-24	NM_134789	33370	Dm.23834	NM_134789		CG15356	Dmel\CG15356|EMSY	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2683	chr3R	21866775	21866896	+	149	NA	promoter-TSS (NM_079790)	promoter-TSS (NM_079790)	-623	NM_001202365	43162	Dm.1340	NM_079790		gro	BEST:GM01575|BEST:LD15161|BcDNA.LD33829|BcDNA:LD33829|CG8384|DGro|Dmel\CG8384|E(spl)-WD|E(spl)[2]|E(spl)gro|E(spl)m9/m10|En-spl|GRO|Grg/TLE|Gro|Groucho|anon-WO0118547.385|dAES1|dAES2|dGro|l(3)gro|m10|m9|m9-m10|m9/10|m9/m10	groucho	protein-coding
Elba2_ChIPnexus_peak_3094	chrX	7502006	7502156	+	149	NA	Intergenic	Intergenic	-1100	NM_080025	44540	Dm.1827	NM_080025		ct	BcDNA:GH10590|CG11387|CT|CUT|Ct|Cut|Dmel\CG11387|kf|l(1)7Ba|l(1)7Bb|l(1)VE614	cut	protein-coding
Elba2_ChIPnexus_peak_137	chr2L	5907412	5907639	+	148	NA	intron (NM_135124, intron 1 of 17)	intron (NM_135124, intron 1 of 17)	356	NM_135124	33819	Dm.12933	NM_135124		bchs	Alfy|BcDNA:SD12984|Bchs|Beach1|CG14001|CG9011|DBEACH1|Dmel\CG14001|EP2299|alfy|bchd	blue cheese	protein-coding
Elba2_ChIPnexus_peak_307	chr2L	10488505	10488615	+	148	NA	promoter-TSS (NM_001038806)	promoter-TSS (NM_001038806)	62	NM_135569	34442	Dm.3034	NM_135569		CG7456	Cog4|Dmel\CG7456	CG7456	protein-coding
Elba2_ChIPnexus_peak_2311	chr3R	9228804	9229075	+	148	NA	promoter-TSS (NM_001038962)	promoter-TSS (NM_001038962)	-166	NM_001038962	3885575	Dm.31308	NM_001038962		CG33977	Dmel\CG33977	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2327	chr3R	9883202	9883392	+	148	NA	promoter-TSS (NM_001275628)	promoter-TSS (NM_001275628)	-344	NM_001275628	41709	Dm.3957	NM_142073		foxo	3143|Afx|CG3143|DFOXO|Dfoxo|DmQ95V5|Dmel\CG3143|FKHR|FOXO|FOXO1|FoxO|Foxo|Q95V55|anon-WO0118547.374|cg3143|dFOXO|dFoxO|dFoxo|dfoxO|dfoxo|fd88A|foxO|foxo|dFOXO	forkhead box, sub-group O	protein-coding
Elba2_ChIPnexus_peak_2740	chr3R	24671178	24671367	+	147	NA	promoter-TSS (NM_057804)	promoter-TSS (NM_057804)	250	NM_001276119	43404	Dm.31289	NM_170379		spg	CG11754|CG14530|CG31048|Dm Dock4|Dmel\CG31048|Spg|mat(3)6|mat3(6)	sponge	protein-coding
Elba2_ChIPnexus_peak_2655	chr3R	20771346	20771470	+	147	NA	promoter-TSS (NM_001170246)	promoter-TSS (NM_001170246)	376	NM_001276013	42987	Dm.7786	NM_143058		Nmnat	3R4|AAL90149|CG13645|DmNMNAT|DmNmnat|Dmel\CG13645|NMNAT|Nmnat1|NmnatB|dNmnat|nmnat	Nicotinamide mononucleotide adenylyltransferase	protein-coding
Elba2_ChIPnexus_peak_3148	chrX	10106326	10106442	+	147	NA	promoter-TSS (NM_001103466)	promoter-TSS (NM_001103466)	23	NM_001272465	31949	Dm.4063	NM_132381		CG15309	BcDNA:GH10478|Dmel\CG15309	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_386	chr2L	13780650	13780756	+	147	NA	promoter-TSS (NM_135826)	promoter-TSS (NM_135826)	14	NM_058013	34780	Dm.2953	NM_058013		p38b	186F5S|BG:DS00797.3|CG7393|D-p38|D-p38 MAPK|D-p38b|Dm p38b|Dmel\CG7393|Dmp38b|Dp38|Dp38b|ESTS:186F5S|MAPK|Mpk34C|P38|anon-sts23|dp38b|p38|p38 MAPK|p38 beta|p38B|p38Kb|p38beta	p38b MAP kinase	protein-coding
Elba2_ChIPnexus_peak_1828	chr3L	18611205	18611407	+	147	NA	promoter-TSS (NM_001038943)	promoter-TSS (NM_001038943)	-263	NM_001038942	40023		NM_168768		CG4174	Dmel\CG4174	CG4174	protein-coding
Elba2_ChIPnexus_peak_3356	chrX	17978798	17978879	+	146	NA	promoter-TSS (NM_078671)	promoter-TSS (NM_078671)	602	NM_001298469	32786	Dm.29238	NM_133037		CG7536	Dmel\CG7536	CG7536	protein-coding
Elba2_ChIPnexus_peak_1708	chr3L	14784516	14784658	+	146	NA	promoter-TSS (NM_140468)	promoter-TSS (NM_140468)	50	NM_140468	39613	Dm.11708	NM_140468		CG9425	Dmel\CG9425	CG9425	protein-coding
Elba2_ChIPnexus_peak_818	chr2R	7190878	7191008	+	146	NA	promoter-TSS (NM_136825)	promoter-TSS (NM_136825)	-57	NM_001259334	36208	Dm.23237	NM_136826		CG7741	Dmel\CG7741	CG7741	protein-coding
Elba2_ChIPnexus_peak_1480	chr3L	7361403	7361585	+	146	NA	promoter-TSS (NM_001202126)	promoter-TSS (NM_001202126)	-204	NM_001202126	38820	Dm.3319	NM_139855		Sh3beta	CG8582|Dmel\CG8582|LD12912|SH3beta	Sh3beta	protein-coding
Elba2_ChIPnexus_peak_1063	chr2R	14500493	14500634	+	146	NA	promoter-TSS (NM_137501)	promoter-TSS (NM_137501)	-32	NM_137501	37135	Dm.686	NM_137501		CG10927	Dmel\CG10927	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2175	chr3R	4645276	4645401	+	145	NA	promoter-TSS (NR_125119)	promoter-TSS (NR_125119)	-2	NR_125119	19835275		NR_125119		CR43130	CG43130|Dmel\CR43130	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2208	chr3R	5417903	5418036	+	145	NA	intron (NM_001275499, intron 1 of 3)	intron (NM_001275499, intron 1 of 3)	318	NM_001275499	41163	Dm.11523	NM_141661		CG8312	Dmel\CG8312	CG8312	protein-coding
Elba2_ChIPnexus_peak_1290a	chr3L	416477	416616	+	145	NA	Intergenic	Intergenic	17360	NM_138192	38066	Dm.15940	NM_138192		CG13891	Dmel\CG13891	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2994	chrX	2139010	2139193	+	144	NA	3' UTR (NM_058143, exon 2 of 2)	3' UTR (NM_058143, exon 2 of 2)	-1163	NM_080307	31207	Dm.33419	NM_080307		Or2a	2F.1|2a|AN4|CG3206|DOR2F.1|DOR62|Dmel\CG3206|Dor62|EG:30B8.7|Or2F.1|Or62|dor62|or2a	Odorant receptor 2a	protein-coding
Elba2_ChIPnexus_peak_3078a	chrX	7056714	7056919	+	144	NA	intron (NM_132157, intron 1 of 4)	intron (NM_132157, intron 1 of 4)	-12933	NR_002102	3772297		NR_002102		CR32730	BcDNA:RE54930|Dmel\CR32730|MRE32	ncRNA	ncRNA
Elba2_ChIPnexus_peak_743	chr2R	4781268	4781389	+	144	NA	TTS (NM_079951)	TTS (NM_079951)	210	NM_001299285	35877		NM_136570		Sec31	CG8266|Dmel\CG8266|SEC31|dSec31p|sec31	Secretory 31	protein-coding
Elba2_ChIPnexus_peak_1027	chr2R	13298229	13298302	+	144	NA	promoter-TSS (NM_137361)	promoter-TSS (NM_137361)	-556	NM_137361	36950	Dm.663	NM_137361		CG30101	CG15901|CG6564|Dmel\CG30101|FBgn0050101|vajk-4	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_891	chr2R	9020182	9020324	+	144	NA	promoter-TSS (NM_001169664)	promoter-TSS (NM_001169664)	-293	NM_136994	36439	Dm.5524	NM_136994		CG13326	Dmel\CG13326	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1887	chr3L	20293220	20293316	+	143	NA	non-coding (NR_073956, exon 2 of 2)	non-coding (NR_073956, exon 2 of 2)	758	NM_001300198	40231	Dm.38474	NM_140947		SCCRO4	CG6597|Dmel\CG6597|dSCCRO4	Squamous cell carcinoma-related oncogene 4 ortholog	protein-coding
Elba2_ChIPnexus_peak_100	chr2L	4684648	4684731	+	143	NA	promoter-TSS (NM_078748)	promoter-TSS (NM_078748)	-228	NM_078748	33669	Dm.298	NM_078748		Bsg25A	CG12205|Dmel\CG12205|Elba|Elba1|anon-EST:Liang-1.70|bsg25A|clone 1.70	Blastoderm-specific gene 25A	protein-coding
Elba2_ChIPnexus_peak_991	chr2R	11936299	11936401	+	142	NA	exon (NM_001299546, exon 6 of 14)	exon (NM_001299546, exon 6 of 14)	1197	NM_001299546	36772	Dm.643	NM_166137		CG8405	Dmel\CG8405|R5_2R:11947059..11948303	CG8405	protein-coding
Elba2_ChIPnexus_peak_2961	chrX	652970	653141	+	142	NA	promoter-TSS (NM_130501)	promoter-TSS (NM_130501)	-572	NM_166862	31021	Dm.11009	NM_130501		CG5273	Dmel\CG5273|EG:BACR19J1.3	CG5273	protein-coding
Elba2_ChIPnexus_peak_2182	chr3R	4872866	4872946	+	142	NA	promoter-TSS (NM_206465)	promoter-TSS (NM_206465)	16	NM_206465	41087	Dm.4154	NM_057746		Rel	CG11992|Dmel\CG11992|NF-kappaB|NFkappaB|REL|RELI|Rel-p110|Rel/NF-kappaB|RelA|ird|ird4|l(3)neo36|rel|relish	Relish	protein-coding
Elba2_ChIPnexus_peak_2426	chr3R	12788231	12788294	+	142	NA	intron (NM_206498, intron 1 of 6)	intron (NM_206498, intron 1 of 6)	1101	NM_169735	47763	Dm.1763	NM_080157		Abd-B	9|ABD-B|ABDB|Abd B|Abd-b|Abd0B|AbdB|AbdB(CA)[[26]]|AbdB-I|AbdB-II|AbdBm|Abdb|AdbB|BX-C|CG10291|CG11648|DROABDB|DmAbdB|Dmel\CG11648|Droabdb|FAB|Fab-6|Fab-7|Fab-8|Fab7|IAB 5|IAB5|IAB7|IAB8|Iab-7|MCP|Mc|Mcp|Sab|Tab|Uab-5[Sab]|abd-B|abdB|bex|iab|iab-5|iab-6|iab-7|iab-8|iab5|iab6|iab7|iab8|iab8.9|iab9|l(3)89Ed|pH189|tuh-3|twig	Abdominal B	protein-coding
Elba2_ChIPnexus_peak_1953	chr3L	21672768	21672942	+	141	NA	promoter-TSS (NM_141091)	promoter-TSS (NM_141091)	0	NM_141090	40410	Dm.3610	NM_141090		Als2	ALS2|CG7158|Dmel\CG7158|dALS2	Amyotrophic lateral sclerosis 2	protein-coding
Elba2_ChIPnexus_peak_1846	chr3L	19074313	19074433	+	141	NA	intron (NM_001275102, intron 1 of 4)	intron (NM_001275102, intron 1 of 4)	5153	NM_001275102	40081	Dm.3967	NM_140830		Mkp3	CG14080|CG14081|DMKP-3|Dmel\CG14080|Dmkp3|MKP3|dMKP3|mkp-3|mkp3	Mitogen-activated protein kinase phosphatase 3	protein-coding
Elba2_ChIPnexus_peak_994	chr2R	12012421	12012531	+	140	NA	promoter-TSS (NM_080084)	promoter-TSS (NM_080084)	-10	NM_166145	45380	Dm.3446	NM_080084		spin	25/11|CG8428|Dmel\CG8428|Spin|bnch|l(2)10403|l(2)W5|l(2)k02511|l(2)k09905|l(2R)W5	spinster	protein-coding
Elba2_ChIPnexus_peak_879	chr2R	8644907	8645027	+	140	NA	promoter-TSS (NM_057637)	promoter-TSS (NM_057637)	67	NM_057637	45401		NM_057637		ox	BcDNA:RH44662|CG8764|Dmel\CG8764|QCR9|Qcr10|Qcr9|UCRX|UQCR-7.2|ms(2)00815	oxen	protein-coding
Elba2_ChIPnexus_peak_717	chr2R	3827339	3827486	+	140	NA	promoter-TSS (NM_136489)	promoter-TSS (NM_136489)	-49	NM_165574	246578	Dm.26406	NM_165574		CG30379	Dmel\CG30379	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2389	chr3R	12111805	12111904	+	140	NA	intron (NM_169711, intron 2 of 11)	intron (NM_169711, intron 2 of 11)	-3162	NM_001014627	49701	Dm.7006	NM_080202		gish	CG6963|CK1|CK1-gamma|CK1[[gamma]]|CK1gamma|CKI-related|CKIgamma|Dmel\CG6963|Gish|Hrr25|NEST:bs27c08|Spider|anon-WO0118547.425|ms(3)89B|spider	gilgamesh	protein-coding
Elba2_ChIPnexus_peak_84	chr2L	4028821	4029127	+	140	NA	Intergenic	Intergenic	-2403	NM_001273084	33619	Dm.2831	NM_078745		ed	1X5|CG12676|CG15424|CG16842|CT13476|CT35484|Dmel\CG12676|E(Elp)24D|E(Elp)[24D]|Ed|l(2)k01102	echinoid	protein-coding
Elba2_ChIPnexus_peak_404	chr2L	14840080	14840136	+	139	NA	TTS (NR_124269)	TTS (NR_124269)	2101	NR_073775	14462766		NR_073775		CR43805	Dmel\CR43805	ncRNA	ncRNA
Elba2_ChIPnexus_peak_3109	chrX	7865352	7865436	+	139	NA	intron (NM_167142, intron 2 of 6)	intron (NM_167142, intron 2 of 6)	1658	NM_001169226	31717	Dm.7274	NM_078521		sn	CG15331|CG1536|CG32858|Dmel\CG32858|SN|Sn|fs(1)A1057|fs(1)K1421|fs(1)K418|fs(1)K473|fs(1)K743|fs(1)M45	singed	protein-coding
Elba2_ChIPnexus_peak_3252	chrX	14748689	14748790	+	139	NA	exon (NM_132750, exon 1 of 1)	exon (NM_132750, exon 1 of 1)	-1437	NM_132749	32414		NM_132749		CG9521	Dm GMCtheta2|Dmel\CG9521	CG9521	protein-coding
Elba2_ChIPnexus_peak_1159	chr2R	17759544	17759685	+	139	NA	promoter-TSS (NM_001103932)	promoter-TSS (NM_001103932)	79	NM_001103932	5740472	Dm.32432	NM_137775		Fili	CG13487|CG34368|CG4054|CT13464|CT32855|Dmel\CG34368|Dmel_CG13487|Dmel_CG4045|Dmel_CG4054	Fish-lips	protein-coding
Elba2_ChIPnexus_peak_21	chr2L	581514	581645	+	139	NA	Intergenic	Intergenic	4093	NM_057982	33239	Dm.3056	NM_057982		Pph13	60Mun1|CG2819|Dmel\CG2819|Mu|PPH13|pph13	PvuII-PstI homology 13	protein-coding
Elba2_ChIPnexus_peak_684	chr2R	3000353	3000423	+	139	NA	intron (NM_001273831, intron 1 of 5)	intron (NM_001273831, intron 1 of 5)	6203	NM_001273831	53557	Dm.1620	NM_080251		esn	CG12833|CG12835|CG43722|Dm_2R:11728|Dmel\CG43722|Dmel_CG12833|Dmel_CG12835	espinas	protein-coding
Elba2_ChIPnexus_peak_420b	chr2L	15746096	15746289	+	139	NA	promoter-TSS (NR_124289)	promoter-TSS (NR_124289)	-65	NR_124289	19835770		NR_124289		CR44974	Dmel\CR44974	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1997	chr3LHet	358707	358754	+	139	NA	Intergenic	DMCR1A|LINE|CR1	-51732	NM_001170374	8673970	Dm.30722	NM_001170374		CG40472	CR40472|Dmel\CG40472|ND-AGGGL	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_3002	chrX	2516015	2516123	+	138	NA	TTS (NM_130657)	TTS (NM_130657)	2237	NM_130656	31245	Dm.8118	NM_130656		Seipin	CG9904|Dmel\CG9904|EG:BACR7C10.1|dSeipin	seipin	protein-coding
Elba2_ChIPnexus_peak_1283	chr3L	268728	268787	+	138	NA	intron (NM_206225, intron 3 of 4)	intron (NM_206225, intron 3 of 4)	993	NM_138178	38047	Dm.5800	NM_138178		miple1	CG1221|Dmel\CG1221|Miple|anon-EST:Posey203|miple	midkine and pleiotrophin 1	protein-coding
Elba2_ChIPnexus_peak_1205	chr2R	19633359	19633476	+	138	NA	promoter-TSS (NM_001299850)	promoter-TSS (NM_001299850)	-710	NM_001299850	37757		NM_166623		egl	CG4051|Dmel\CG4051|EGL|Egl|egal	egalitarian	protein-coding
Elba2_ChIPnexus_peak_1471	chr3L	7129473	7129606	+	138	NA	intron (NM_079229, intron 1 of 9)	intron (NM_079229, intron 1 of 9)	1923	NM_001274566	38785	Dm.9528	NM_079229		melt	1441/14|CG8624|Dmel\CG8624|Melt|Q9VS24_DROME|anon-WO03014152.10|dMelt	melted	protein-coding
Elba2_ChIPnexus_peak_1705	chr3L	14755011	14755131	+	137	NA	promoter-TSS (NM_001043140)	promoter-TSS (NM_001043140)	-57	NM_140463	39608	Dm.31156	NM_140463		CG9384	Dmel\CG9384|dMGAT4-1	CG9384	protein-coding
Elba2_ChIPnexus_peak_2486	chr3R	14919423	14919535	+	137	NA	TTS (NM_142523)	TTS (NM_142523)	513	NM_079677	42289	Dm.7670	NM_079677		cdi	91F|B9.3|CDI/TSKI|CG6027|Cdi|Cdi/TESK1|Dmel\CG6027|cdi/TESK1|l(3)07013	center divider	protein-coding
Elba2_ChIPnexus_peak_3412	chrX	21476902	21476981	+	137	NA	promoter-TSS (NM_167760)	promoter-TSS (NM_167760)	-650	NM_167757	49953	Dm.7659	NM_143888		GCS2alpha	BcDNA:GH04962|CG14476|Dmel\CG14476|clot#312	Glucosidase 2 alpha subunit	protein-coding
Elba2_ChIPnexus_peak_687b	chr2R	3139261	3139405	+	137	NA	Intergenic	Intergenic	2667	NM_136420	35646	Dm.12137	NM_136420		Gadd45	BcDNA:RH70774|CG11086|D-GADD45|Dmel\CG11086|GADD45|GG1086	Growth arrest and DNA damage-inducible 45	protein-coding
Elba2_ChIPnexus_peak_1026	chr2R	13281572	13281681	+	136	NA	promoter-TSS (NM_079973)	promoter-TSS (NM_079973)	-472	NM_079973	44155	Dm.1641	NM_079973		CG10939	Dmel\CG10939|Sip1|l(2)06373	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2840	chr4	445589	445704	+	136	NA	Intergenic	Intergenic	-1047	NR_047708	12798283		NR_047708		CR43437	Dmel\CR43437	ncRNA	ncRNA
Elba2_ChIPnexus_peak_3045	chrX	4946687	4946802	+	136	NA	intron (NM_167026, intron 1 of 3)	intron (NM_167026, intron 1 of 3)	4438	NM_001169202	31429	Dm.1677	NM_080338		ovo	CG15467|CG6824|Dmel\CG6824|Fs(1)K1103|Fs(1)K1237|Fs(1)K155|OVO|Ovo|Ovo-D|Shv|Svb|Svb/Ovo|fs(1)K1237|fs(1)M1|fs(1)M38|ovo/shavenbaby|ovo/svb|ovoD|svb	ovo	protein-coding
Elba2_ChIPnexus_peak_1805	chr3L	17418252	17418314	+	136	NA	promoter-TSS (NM_140719)	promoter-TSS (NM_140719)	34	NM_140719	39940	Dm.3539	NM_140719		Sec3	CG3885|Dmel\CG3885|sec3	Secretory 3	protein-coding
Elba2_ChIPnexus_peak_2535	chr3R	16778705	16778809	+	136	NA	intron (NM_169936, intron 1 of 9)	intron (NM_169936, intron 1 of 9)	4255	NM_001275862	48971	Dm.6725	NM_169936		Atpalpha	(Na[+]/k[+])-ATPase|ATP-alpha|ATPBagr|ATPa|ATPalpha|Atp a|Atpa|CG5670|Da-47|Dmel\CG5670|JY|K ATPase|K-ATPase|K[+] -ATPase|K[+]-ATPase|K[+]-ATPase alpha subunit|K[+]-ATPase alpha-subunit|Na|Na+-K+-ATPase|Na+/K+ ATPase alpha subunit|Na-p|Na/K ATPase|Na/K-ATPase|Na/K-ATPase alpha-subunit|NaK|NaK ATPase|Na[+]|Na[+]-K[+]-ATPase alpha[[5]]-subunit|Na[+]/K[+] ATPase|Na[+]/K[+]-ATPase|Na[+]/K[+]ATPase|Na[+]K[+] ATPase|Na[+]K[+]-ATPase|Na[+]K[+]ATPase|atpalpha|dnATPase|l(3)01164|l(3)01453|l(3)04492|l(3)j3B2|l(3)j3B7|l(3)j6A4|l(3)rM454|l(3)ry136|sodium/potassium transporting ATPase alpha	Na pump alpha subunit	protein-coding
Elba2_ChIPnexus_peak_664	chr2R	2519981	2520174	+	135	NA	promoter-TSS (NM_165476)	promoter-TSS (NM_165476)	-188	NM_165474	44307	Dm.6911	NM_057453		Vha16-1	ATP6V0C|BcDNA:SD02875|CG3161|Dmel\CG3161|DucC|EP2372|MRE15|V-ATPase|Vha1|Vha16|Vhac|vha16|vha16-1	Vacuolar H[+] ATPase 16kD subunit 1	protein-coding
Elba2_ChIPnexus_peak_2636	chr3R	20369778	20369923	+	135	NA	promoter-TSS (NM_001260357)	promoter-TSS (NM_001260357)	-214	NM_143012	42928	Dm.31340	NM_143012		CG5789	Dme_CG5789|Dmel\CG5789	CG5789	protein-coding
Elba2_ChIPnexus_peak_99	chr2L	4614570	4614657	+	135	NA	promoter-TSS (NM_001258947)	promoter-TSS (NM_001258947)	-313	NM_001258947	318824	Dm.20530	NM_001258946		dpy	BcDNA:SD02173|CG15637|CG31724|CG31725|CG31726|CG31727|CG31964|CG31965|CG31966|CG31967|CG31968|CG33000|CG33086|CG33196|CR33195|CT35799|DP|DPY|Dmel\CG33196|Dp|Mur24F|Q8IQ18_DROME|SP460|dp|l(2)24Fd|olv[D]	dumpy	protein-coding
Elba2_ChIPnexus_peak_1190	chr2R	19273311	19273401	+	135	NA	promoter-TSS (NM_001169794)	promoter-TSS (NM_001169794)	-365	NM_001169793	37705	Dm.27786	NM_137945		CG30414	CG3487|Dmel\CG30414|FBgn0050414|SP62	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_234	chr2L	8538619	8538715	+	135	NA	TTS (NM_001273335)	TTS (NM_001273335)	2881	NM_164828	34191	Dm.33418	NM_135398		CG17834	BcDNA:LP07538|Dmel\CG17834|anon-290a|anon-29Da	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2954	chrX	423748	423952	+	134	NA	promoter-TSS (NM_001038728)	promoter-TSS (NM_001038728)	32	NM_166847	31001	Dm.3394	NM_130491		CG4293	154711_at|Dmel\CG4293|EG:65F1.1	CG4293	protein-coding
Elba2_ChIPnexus_peak_359	chr2L	12522676	12522786	+	134	NA	intron (NM_001042892, intron 5 of 7)	intron (NM_001042892, intron 5 of 7)	14623	NR_047947	12798169		NR_047947		snoRNA:CG43051-a	CR43573|Dmel\CR43573|snoRNA:bun-a	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2776	chr3R	25843606	25843683	+	134	NA	exon (NM_143506, exon 8 of 10)	exon (NM_143506, exon 8 of 10)	-2638	NM_143505	43562	Dm.1376	NM_143505		CG7920	BEST:GH02390|Dmel\CG7920|GH02390.5prime|anon-WO0153538.36|anon-WO0153538.37|i130	CG7920	protein-coding
Elba2_ChIPnexus_peak_591b	chr2L	21899353	21899595	+	134	NA	Intergenic	(TC)n|Simple_repeat|Simple_repeat	-1185	NM_136281	35431	Dm.27718	NM_136281		CG11629	Dmel\CG11629	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_3259	chrX	15366045	15366162	+	133	NA	promoter-TSS (NM_132803)	promoter-TSS (NM_132803)	49	NM_132802	32478		NM_132802		Grip128	CG9201|DGrip128|Dgrip128|Dgrips128|Dmel\CG9201|GCP5|grip|grip128	Grip128	protein-coding
