PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q10_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q10_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba1_ChIPnexus_peak_56	chr2L	713276	713420	+	322	NA	intron (NR_124007, intron 1 of 1)	intron (NR_124007, intron 1 of 1)	1635	NM_001298622	33245		NM_078722		ds	CG17941|CT39575|Dmel\CG17941|Ds|EP-822|cad2|dachs|l(2)01855|l(2)05142	dachsous	protein-coding
Elba1_ChIPnexus_peak_3371	chr2R	19633314	19633601	+	321	NA	promoter-TSS (NM_001299850)	promoter-TSS (NM_001299850)	-750	NM_001299850	37757		NM_166623		egl	CG4051|Dmel\CG4051|EGL|Egl|egal	egalitarian	protein-coding
Elba1_ChIPnexus_peak_6632	chr3R	12788197	12788332	+	321	NA	intron (NM_206498, intron 1 of 6)	intron (NM_206498, intron 1 of 6)	1099	NM_169735	47763	Dm.1763	NM_080157		Abd-B	9|ABD-B|ABDB|Abd B|Abd-b|Abd0B|AbdB|AbdB(CA)[[26]]|AbdB-I|AbdB-II|AbdBm|Abdb|AdbB|BX-C|CG10291|CG11648|DROABDB|DmAbdB|Dmel\CG11648|Droabdb|FAB|Fab-6|Fab-7|Fab-8|Fab7|IAB 5|IAB5|IAB7|IAB8|Iab-7|MCP|Mc|Mcp|Sab|Tab|Uab-5[Sab]|abd-B|abdB|bex|iab|iab-5|iab-6|iab-7|iab-8|iab5|iab6|iab7|iab8|iab8.9|iab9|l(3)89Ed|pH189|tuh-3|twig	Abdominal B	protein-coding
Elba1_ChIPnexus_peak_1822	chr2R	675679	675917	+	321	NA	exon (NM_001042995, exon 2 of 3)	exon (NM_001042995, exon 2 of 3)	349	NM_001042995	3355145	Dm.5991	NM_001042995		CG12547	CG40277|Dmel\CG12547|anon-EST:Posey268	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2582	chr2R	9480131	9480293	+	320	NA	promoter-TSS (NM_137047)	promoter-TSS (NM_137047)	632	NM_001274028	36513	Dm.433	NM_137046		CG6191	BcDNA:GH06193|Dmel\CG6191|Dromel_CG6191_FBtr0087678_mORF	CG6191	protein-coding
Elba1_ChIPnexus_peak_1742	chr2L	22131355	22131763	+	319	NA	non-coding (NR_048039, exon 2 of 2)	non-coding (NR_048039, exon 2 of 2)	338	NM_001273754	35442	Dm.12142	NM_136290		CG42748	CG15216|CG15217|CG6448|Dmel\CG42748|Dmel_CG15216|Dmel_CG6448|anon-WO0140519.28	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5831b	chr3R	2863126	2863548	+	318	NA	promoter-TSS (NR_125092)	promoter-TSS (NR_125092)	-263	NR_125092	19835626		NR_125092		CR44933	Dmel\CR44933|lincRNA.702	ncRNA	ncRNA
Elba1_ChIPnexus_peak_8352a	chrX	4941022	4941475	+	318	NA	intron (NR_123794, intron 1 of 3)	intron (NR_123794, intron 1 of 3)	-1058	NM_001169202	31429	Dm.1677	NM_080338		ovo	CG15467|CG6824|Dmel\CG6824|Fs(1)K1103|Fs(1)K1237|Fs(1)K155|OVO|Ovo|Ovo-D|Shv|Svb|Svb/Ovo|fs(1)K1237|fs(1)M1|fs(1)M38|ovo/shavenbaby|ovo/svb|ovoD|svb	ovo	protein-coding
Elba1_ChIPnexus_peak_5675	chr3R	1290210	1290464	+	317	NA	promoter-TSS (NM_001275353)	promoter-TSS (NM_001275353)	138	NM_141281	40653	Dm.3303	NM_141281		PEK	CG2087|DPERK|DmPEK|Dmel\CG2087|DpERK|PERK|Pek|Perk|dPERK|dPerk|pERK|pek|perk	pancreatic eIF-2alpha kinase	protein-coding
Elba1_ChIPnexus_peak_8352b	chrX	4941022	4941475	+	317	NA	intron (NR_123794, intron 1 of 3)	intron (NR_123794, intron 1 of 3)	-1058	NM_001169202	31429	Dm.1677	NM_080338		ovo	CG15467|CG6824|Dmel\CG6824|Fs(1)K1103|Fs(1)K1237|Fs(1)K155|OVO|Ovo|Ovo-D|Shv|Svb|Svb/Ovo|fs(1)K1237|fs(1)M1|fs(1)M38|ovo/shavenbaby|ovo/svb|ovoD|svb	ovo	protein-coding
Elba1_ChIPnexus_peak_8002	chrU	6722877	6723187	+	317	NA	Intergenic	IDEFIX_I|LTR|Gypsy	32654	NR_026608	7354449		NR_026608		Su(Ste):CR42414	CR42414|Dmel\CR42414|RR41763	ncRNA	ncRNA
Elba1_ChIPnexus_peak_3671	chr3L	1033531	1033687	+	317	NA	intron (NM_143703, intron 2 of 16)	intron (NM_143703, intron 2 of 16)	-1088	NM_138231	38113	Dm.20739	NM_138231		CG9205	Dmel\CG9205	CG9205	protein-coding
Elba1_ChIPnexus_peak_3895	chr3L	3884247	3884449	+	316	NA	TTS (NR_073911)	TTS (NR_073911)	453	NR_073911	14462828		NR_073911		CR43917	Dmel\CR43917|lincRNA.429	ncRNA	ncRNA
Elba1_ChIPnexus_peak_8700a	chrX	10218363	10218896	+	316	NA	intron (NM_206672, intron 1 of 6)	intron (NM_206672, intron 1 of 6)	1362	NM_206673	31957	Dm.7316	NM_078550		alpha-Man-Ia	CG17809|CG18799|CG32682|CG32684|CG42275|DM-GI|Dmel\CG42275|Dmel_CG32682|Dmel_CG32684|MA12|MAN-1|Man'ase|ManI|alpha-Man-I|alpha-Man-l|dManI|dMas-1|mas-1|mas1	alpha-Mannosidase class I a	protein-coding
Elba1_ChIPnexus_peak_5761	chr3R	2162120	2162254	+	316	NA	intron (NM_141383, intron 3 of 3)	intron (NM_141383, intron 3 of 3)	1103	NM_141383	40776	Dm.10872	NM_141383		Osi19	CG15189|Dmel\CG15189	Osiris 19	protein-coding
Elba1_ChIPnexus_peak_5281	chr3L	21523175	21523407	+	316	NA	promoter-TSS (NM_001144523)	promoter-TSS (NM_001144523)	-858	NM_168920	318031	Dm.5866	NM_168920		Arv1	BcDNA:RE62711|BcDNA:RH17480|CG32442|Dmel\CG32442	ACAT-related protein required for viability 1	protein-coding
Elba1_ChIPnexus_peak_1894	chr2R	1856979	1857166	+	315	NA	exon (NM_058034, exon 5 of 5)	exon (NM_058034, exon 5 of 5)	-1821	NR_073835	14462544		NR_073835		CR44127	Dmel\CR44127|lincRNA.253	ncRNA	ncRNA
Elba1_ChIPnexus_peak_7813	chr4	513387	513607	+	315	NA	Intergenic	Intergenic	-3877	NM_001297785	43794	Dm.17798	NM_143667		Asator	CG11533|CK I|CKI-like|Dmel\CG11533	asator	protein-coding
Elba1_ChIPnexus_peak_4281	chr3L	9697334	9697817	+	315	NA	promoter-TSS (NM_140089)	promoter-TSS (NM_140089)	144	NM_140090	39135	Dm.14974	NM_140090		CG16711	Dmel\CG16711	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7811b	chr4	489605	489832	+	315	NA	TTS (NM_001272127)	TTS (NM_001272127)	1595	NM_001347760	3772538	Dm.13908	NM_001347760		CG33941	BcDNA:GM01028|CG13303|CR33941|CT32596|Dmel\CG33941|MRE3|pncr013:4	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7477a	chr3R	24865583	24866170	+	315	NA	intron (NM_001300648, intron 1 of 10)	intron (NM_001300648, intron 1 of 10)	324	NM_001300648	43428	Dm.4053	NM_079821		Pkc98E	98F|CG1954|Dmel\CG1954|Dpkc3|Nc98F|PK-C|PKC|PKC 98F|PKC d98F|PKC-98F|PKC98C|PKC98E|Pkc3|dPKC98F|nPKC	Protein C kinase 98E	protein-coding
Elba1_ChIPnexus_peak_2065a	chr2R	3876492	3876866	+	314	NA	promoter-TSS (NM_136499)	promoter-TSS (NM_136499)	540	NM_001299248	35761	Dm.11366	NM_136498		ACC	A1Z784_DROME|ACoT|CG11198|CG8723|DmACC|Dmel\CG11198|FBgn0043811|dACC	Acetyl-CoA carboxylase	protein-coding
Elba1_ChIPnexus_peak_8398b	chrX	5774025	5774374	+	312	NA	promoter-TSS (NM_132046)	promoter-TSS (NM_132046)	297	NM_132047	31520	Dm.6741	NM_132047		CG16721	Dmel\CG16721	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_1089	chr2L	13893316	13893612	+	312	NA	promoter-TSS (NM_165068)	promoter-TSS (NM_165068)	-738	NM_165068	34803	Dm.1977	NM_078838		CenG1A	AGAP|BG:DS08220.1|CG16866|CG16867|CG31811|CG7982|Dmel\CG31811|cenG|cenG1A|cenG1a|ceng1A	Centaurin gamma 1A	protein-coding
Elba1_ChIPnexus_peak_7498	chr3R	25054808	25055370	+	312	NA	5' UTR (NM_143430, exon 1 of 5)	5' UTR (NM_143430, exon 1 of 5)	206	NM_170403	43462	Dm.3012	NM_143430		Usp1	BcDNA:LD22910|CG15817|Dmel\CG15817|LD22910|Q8I077|usp1	Ubiquitin specific protease 1	protein-coding
Elba1_ChIPnexus_peak_8115b	chrX	652846	653150	+	311	NA	promoter-TSS (NM_130501)	promoter-TSS (NM_130501)	-629	NM_130501	31021	Dm.11009	NM_130501		CG5273	Dmel\CG5273|EG:BACR19J1.3	CG5273	protein-coding
Elba1_ChIPnexus_peak_3342	chr2R	19273276	19273456	+	310	NA	promoter-TSS (NM_001169794)	promoter-TSS (NM_001169794)	-375	NM_001169793	37705	Dm.27786	NM_137945		CG30414	CG3487|Dmel\CG30414|FBgn0050414|SP62	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_1602a	chr2L	20656092	20656455	+	310	NA	promoter-TSS (NM_136201)	promoter-TSS (NM_136201)	-95	NM_136200	35325	Dm.479	NM_136200		brun	38D.28|CG2478|Dmel\CG2478|bru	brunelleschi	protein-coding
Elba1_ChIPnexus_peak_6151	chr3R	6643516	6643630	+	310	NA	TTS (NM_141764)	TTS (NM_141764)	2563	NM_141764	41300	Dm.7743	NM_141764		CG4089	Dmel\CG4089	CG4089	protein-coding
Elba1_ChIPnexus_peak_3146	chr2R	16506128	16506315	+	310	NA	promoter-TSS (NM_137649)	promoter-TSS (NM_137649)	87	NM_166403	37329	Dm.5593	NM_137650		CG9945	Dmel\CG9945	CG9945	protein-coding
Elba1_ChIPnexus_peak_6230	chr3R	7795622	7795773	+	310	NA	intron (NM_001275561, intron 2 of 5)	intron (NM_001275561, intron 2 of 5)	-1719	NM_169443	41449	Dm.7458	NM_141878		GC2	CG12201|DmGC2|Dmel\CG12201	Glutamate Carrier 2	protein-coding
Elba1_ChIPnexus_peak_5696b	chr3R	1414024	1414274	+	310	NA	promoter-TSS (NM_141298)	promoter-TSS (NM_141298)	-47	NM_141297	40676	Dm.17174	NM_141297		CG2926	Dmel\CG2926	CG2926	protein-coding
Elba1_ChIPnexus_peak_2745b	chr2R	11563278	11563687	+	309	NA	promoter-TSS (NM_001169690)	promoter-TSS (NM_001169690)	-24	NM_001169690	44095	Dm.7727	NM_079952		fus	CG8205|Dmel\CG8205|E(cact[E10])7|cg8205	fusilli	protein-coding
Elba1_ChIPnexus_peak_4000	chr3L	5782441	5782588	+	308	NA	TTS (NM_139732)	TTS (NM_139732)	-2696	NM_079215	38651	Dm.34933	NM_079215		Cralbp	CG10546|CRALBP|Dmel\CG10546	Cellular retinaldehyde binding protein	protein-coding
Elba1_ChIPnexus_peak_9339	chrX	19588957	19589139	+	308	NA	promoter-TSS (NM_134502)	promoter-TSS (NM_134502)	43	NM_134502	32980	Dm.6010	NM_134502		CG14229	BcDNA:RE31307|Dmel\CG14229	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8183c	chrX	1988177	1988590	+	307	NA	TTS (NM_001272243)	TTS (NM_001272243)	116	NM_057782	45278	Dm.5129	NM_057782		csw	19-106|CG3954|CSW|Csw|Csw/Shp2|Dmel\CG3954|E(sev)1A|EG:BACN25G24.2|SHP-2|Shp-2|Shp2/csw|anon-WO03040301.207|anon-WO03040301.209|anon-WO03040301.219|csw/SHP-2|l(1)2Db|l(1)2Dd|l(1)G0170|l(1)GA114|l(1)csw	corkscrew	protein-coding
Elba1_ChIPnexus_peak_963b	chr2L	12104291	12104498	+	307	NA	intron (NM_164995, intron 1 of 3)	intron (NM_164995, intron 1 of 3)	111	NM_164995	45784	Dm.30785	NM_080100		ThrRS	42/3|Aats-thr|CG5353|Dmel\CG5353|P539|TRS|l(2)k04203|threonyl-tRNA synthetase	Threonyl-tRNA synthetase	protein-coding
Elba1_ChIPnexus_peak_7321	chr3R	22259551	22259721	+	307	NA	Intergenic	Intergenic	5324	NR_048497	12798271		NR_048497		CR43434	Dmel\CR43434	ncRNA	ncRNA
Elba1_ChIPnexus_peak_1117	chr2L	14223459	14223702	+	305	NA	intron (NM_205989, intron 1 of 10)	intron (NM_205989, intron 1 of 10)	10528	NM_001038818	34831	Dm.2597	NM_078840		Dyrk2	BG:DS01523.3|CG4551|DYRK|DYRK2|Dm2|DmDyrk2|Dmel\CG4551|dDYRK2|smi35A	Dual-specificity tyrosine phosphorylation-regulated kinase 2	protein-coding
Elba1_ChIPnexus_peak_6989b	chr3R	17728529	17728813	+	305	NA	intron (NM_142739, intron 4 of 4)	intron (NM_142739, intron 4 of 4)	-8867	NM_142740	42582	Dm.16630	NM_142740		CG6690	Dmel\CG6690	CG6690	protein-coding
Elba1_ChIPnexus_peak_5276a	chr3L	21490312	21490655	+	304	NA	promoter-TSS (NM_001202223)	promoter-TSS (NM_001202223)	111	NM_168907	40378	Dm.6935	NM_079479		Hr78	CG7199|DHR78|Dhr78|Dmel\CG7199|HR78|Hr78D|NR2D1|XR78E/F	Hormone-receptor-like in 78	protein-coding
Elba1_ChIPnexus_peak_6645	chr3R	12895655	12895853	+	304	NA	TTS (NM_169742)	TTS (NM_169742)	2643	NM_169742	42060	Dm.11627	NM_169742		Ns1	CG3983|Dmel\CG3983|NS1|dmNS1|ns1	Nucleostemin 1	protein-coding
Elba1_ChIPnexus_peak_4055a	chr3L	6734988	6735656	+	304	NA	intron (NM_168179, intron 1 of 9)	intron (NM_168179, intron 1 of 9)	521	NM_206285	38747	Dm.4007	NM_139798		dikar	CG10115|CG32393|CG32394|CG42799|Dmel\CG42799|Dmel_CG32393|Dmel_CG32394	dikar	protein-coding
Elba1_ChIPnexus_peak_5648	chr3R	941111	941231	+	304	NA	Intergenic	Intergenic	-6271	NM_001259995	12798230	Dm.38892	NM_001259995		CG43131	Dmel\CG43131	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8443	chrX	6556175	6556545	+	304	NA	promoter-TSS (NM_132107)	promoter-TSS (NM_132107)	680	NM_132108	31601	Dm.20559	NM_132108		Ctr1A	BcDNA:RH42635|CG3977|DmCtr1A|Dmel\CG3977|ctr1A	Copper transporter 1A	protein-coding
Elba1_ChIPnexus_peak_6769	chr3R	14918392	14918532	+	303	NA	intron (NM_001260262, intron 1 of 8)	intron (NM_001260262, intron 1 of 8)	1530	NM_001260262	42289	Dm.7670	NM_079677		cdi	91F|B9.3|CDI/TSKI|CG6027|Cdi|Cdi/TESK1|Dmel\CG6027|cdi/TESK1|l(3)07013	center divider	protein-coding
Elba1_ChIPnexus_peak_8544	chrX	7848207	7848348	+	303	NA	TTS (NM_132200)	TTS (NM_132200)	1746	NM_132201	31714	Dm.17614	NM_132201		CG15332	Dmel\CG15332	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_473	chr2L	6677578	6677686	+	303	NA	promoter-TSS (NM_135219)	promoter-TSS (NM_135219)	-7	NM_135219	33938	Dm.4529	NM_135219		Nse1	CG11329|Dmel\CG11329|EST2|GM14348|NSE1|anon-WO0118547.82	Non-SMC element 1	protein-coding
Elba1_ChIPnexus_peak_6864	chr3R	16413808	16414110	+	302	NA	promoter-TSS (NM_142641)	promoter-TSS (NM_142641)	119	NM_079693	42438	Dm.3659	NM_079693		Sep2	38961|CG4173|DSep2|Dmel\CG4173|sep2	Septin 2	protein-coding
Elba1_ChIPnexus_peak_8029b	chrU	8722311	8722514	+	302	NA	intron (NR_004008, intron 1 of 2)	(CAATA)n|Simple_repeat|Simple_repeat	-31317	NR_004017	5740803		NR_004017		CR41621	Dmel\CR41621	ribosomal RNA	rRNA
Elba1_ChIPnexus_peak_2109	chr2R	4487420	4487658	+	301	NA	promoter-TSS (NM_001169618)	promoter-TSS (NM_001169618)	-72	NM_136551	35842	Dm.531	NM_136551		CG8735	Dmel\CG8735	CG8735	protein-coding
Elba1_ChIPnexus_peak_6216	chr3R	7586322	7586524	+	300	NA	promoter-TSS (NM_169423)	promoter-TSS (NM_169423)	-622	NM_169423	44672	Dm.7890	NM_143729		Lk6	CG17342|CG6929|Dmel\CG17342|LK6|MESR8|MNK/LK6|anon-WO0172774.84|lk6	Lk6 kinase	protein-coding
Elba1_ChIPnexus_peak_6207b	chr3R	7474257	7474598	+	300	NA	intron (NM_169414, intron 1 of 8)	intron (NM_169414, intron 1 of 8)	-1729	NM_169418	41398	Dm.22408	NM_141840		Csk	CG17309|CG32852|CG42317|CSK|DCsk|Dmel\CG42317|Dmel_CG17309|Dmel_CG32852|csk|d-Csk|dCSK|dCsk|dcsk|flik|l(3)S017909|l(3)j1D8	C-terminal Src kinase	protein-coding
Elba1_ChIPnexus_peak_8685	chrX	9954175	9954340	+	300	NA	intron (NM_001258674, intron 5 of 6)	intron (NM_001258674, intron 5 of 6)	-1403	NM_167217	318158	Dm.27626	NM_167217		Gr9a	CG32693|Dmel\CG32693|GR9a	Gustatory receptor 9a	protein-coding
Elba1_ChIPnexus_peak_5316	chr3L	21801077	21801241	+	300	NA	promoter-TSS (NM_079482)	promoter-TSS (NM_079482)	-644	NM_168938	40428	Dm.2504	NM_079482		eg	CG7383|Dmel\CG7383|EGON|Eg|Egl|Egon|NR0A3|T1|eag|egl|egon|spy	eagle	protein-coding
Elba1_ChIPnexus_peak_1407	chr2L	18598148	18598512	+	300	NA	Intergenic	Intergenic	-1409	NM_058098	35110	Dm.4695	NM_058098		amos	Amos|CG10393|Dmel\CG10393|Roi|Tft|asolo|bHLHa10|rolo	absent MD neurons and olfactory sensilla	protein-coding
Elba1_ChIPnexus_peak_4207	chr3L	8825946	8826304	+	299	NA	intron (NM_001259756, intron 1 of 8)	intron (NM_001259756, intron 1 of 8)	-3437	NM_168297	317829	Dm.33526	NM_168297		CG32026	BcDNA:GH12815|Dmel\CG32026|anon-WO0140519.202	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3348	chr2R	19428555	19428679	+	299	NA	promoter-TSS (NM_166606)	promoter-TSS (NM_166606)	-321	NM_166606	246504	Dm.26400	NM_166606		ppk3	CG15872|CG30181|Dmel\CG30181|cg30181	pickpocket 3	protein-coding
Elba1_ChIPnexus_peak_7001	chr3R	18029188	18029509	+	298	NA	intron (NR_125231, intron 1 of 1)	intron (NR_125231, intron 1 of 1)	5851	NR_125231	19835724		NR_125231		CR45224	Dmel\CR45224	ncRNA	ncRNA
Elba1_ChIPnexus_peak_8383	chrX	5565703	5565888	+	298	NA	promoter-TSS (NM_132015)	promoter-TSS (NM_132015)	50	NM_080005	44360	Dm.1839	NM_080005		Rab18	24639915|AAF46057|CG3129|DRABR4|DRabRP4|DmRab18|Dmel\CG3129|O18337|Rab-RP4|Rab-r4|Rab18/RP4|rab18	Rab18	protein-coding
Elba1_ChIPnexus_peak_8762	chrX	11233557	11233861	+	298	NA	promoter-TSS (NM_001144714)	promoter-TSS (NM_001144714)	-88	NM_001272516	32071	Dm.14732	NM_167278		Kap3	CG11759|DmKAP|DmKap|Dmel\CG11759|KAP|KAP3|Kap|dKAP3|kap3	Kinesin associated protein 3	protein-coding
Elba1_ChIPnexus_peak_2876a	chr2R	12846128	12846498	+	297	NA	TTS (NM_137328)	TTS (NM_137328)	1343	NM_166204	36903		NM_166204		CG6665	Dmel\CG6665	CG6665	protein-coding
Elba1_ChIPnexus_peak_6472b	chr3R	11171231	11171501	+	297	NA	promoter-TSS (NM_142192)	promoter-TSS (NM_142192)	532	NM_057874	41864	Dm.4798	NM_057874		Surf4	CG6202|Dmel\CG6202|SURF-4|Surf-4	Surfeit 4	protein-coding
Elba1_ChIPnexus_peak_3499	chr2RHet	347891	348018	+	296	NA	Intergenic	STALKER4_I|LTR|Gypsy	-42819	NM_001015176	3354930	Dm.7153	NM_001015174		CG40191	BEST:HL02313|BcDNA:LD12604|Dmel\CG40191	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7697	chr3R	27756757	27756900	+	296	NA	intron (NM_001104522, intron 3 of 13)	intron (NM_001104522, intron 3 of 13)	4064	NM_079964	48571	Dm.19417	NM_079964		heph	CG2094|CG2290|CG31000|DmPTB|Dmel\CG31000|HEPH|Heph|PTB|Ptb|dPTB|dmPTB|ema|hnRNP I|l(3)03429|l(3)j11B9|ptb	hephaestus	protein-coding
Elba1_ChIPnexus_peak_4449b	chr3L	12117052	12117441	+	296	NA	intron (NM_001259801, intron 1 of 2)	intron (NM_001259801, intron 1 of 2)	1004	NM_001259801	39377	Dm.3601	NM_079309		yps	CG5654|Dmel\CG5654|YPS|Yps|p45|p57	ypsilon schachtel	protein-coding
Elba1_ChIPnexus_peak_6426a	chr3R	10522675	10523143	+	296	NA	TTS (NM_001300400)	TTS (NM_001300400)	105	NM_001032404	3772109	Dm.11236	NM_001032403		Meltrin	CG31314|CG31385|CG7649|CT23341|DMeltrin|Dmel\CG7649|FBgn0051314|Neu3|meltrin	meltrin	protein-coding
Elba1_ChIPnexus_peak_4788	chr3L	15796328	15796563	+	296	NA	Intergenic	Intergenic	-4977	NM_206377	2768962	Dm.24890	NM_206377		CG6244	Dmel\CG6244	CG6244	protein-coding
Elba1_ChIPnexus_peak_2565	chr2R	9382241	9382425	+	294	NA	promoter-TSS (NM_137033)	promoter-TSS (NM_137033)	34	NM_137033	36496	Dm.1930	NM_137033		bbc	Bbc|CG6016|Dmel\CG6016|cept|dCCS2	bb in a boxcar	protein-coding
Elba1_ChIPnexus_peak_3153	chr2R	16585782	16586072	+	294	NA	promoter-TSS (NM_001299716)	promoter-TSS (NM_001299716)	-61	NM_206186	2768858	Dm.12096	NM_206186		dpr1	CG13439|DPR1|Dmel\CG13439|Dpr-1|Dpr1|dpr	defective proboscis extension response 1	protein-coding
Elba1_ChIPnexus_peak_3370	chr2R	19632954	19633196	+	294	NA	promoter-TSS (NM_001299850)	promoter-TSS (NM_001299850)	-368	NM_001299850	37757		NM_166623		egl	CG4051|Dmel\CG4051|EGL|Egl|egal	egalitarian	protein-coding
Elba1_ChIPnexus_peak_7852	chr4	838554	838876	+	294	NA	intron (NM_001014695, intron 3 of 4)	intron (NM_001014695, intron 3 of 4)	-10742	NM_166792	43844	Dm.18582	NM_166792		Sox102F	CG11153|Dmel\CG11153|SOX102D|SOXD|Sox D|Sox102D|SoxD	Sox102F	protein-coding
Elba1_ChIPnexus_peak_3147	chr2R	16531479	16531700	+	294	NA	promoter-TSS (NM_137659)	promoter-TSS (NM_137659)	48	NM_137659	37339	Dm.4136	NM_137659		DMAP1	CG11132|DMA|Dmel\CG11132|Q7K3D8_DROME|dDMAP1	DNA methyltransferase 1 associated protein 1	protein-coding
Elba1_ChIPnexus_peak_8117c	chrX	690409	690995	+	292	NA	TTS (NM_130504)	TTS (NM_130504)	3522	NM_001297832	31026	Dm.11474	NM_130504		CG16989	Dmel\CG16989|EG:34F3.4	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3254	chr2R	17759450	17759714	+	292	NA	promoter-TSS (NM_001103932)	promoter-TSS (NM_001103932)	47	NM_001103932	5740472	Dm.32432	NM_137775		Fili	CG13487|CG34368|CG4054|CT13464|CT32855|Dmel\CG34368|Dmel_CG13487|Dmel_CG4045|Dmel_CG4054	Fish-lips	protein-coding
Elba1_ChIPnexus_peak_3900	chr3L	3909540	3909686	+	292	NA	promoter-TSS (NM_079186)	promoter-TSS (NM_079186)	-21	NM_001274455	38459	Dm.2762	NM_079186		mge	BcDNA:LP07226|CG14981|Dmel\CG14981|l(3)63Fc|l(3)SH3	maggie	protein-coding
Elba1_ChIPnexus_peak_2338	chr2R	7120365	7120596	+	292	NA	promoter-TSS (NM_001144171)	promoter-TSS (NM_001144171)	-459	NM_001144171	36176	Dm.12548	NM_136798		metro	CG13219|CG18338|CG30021|Dmel\CG30021|FBgn0050021|Metro|skf|skiff	menage a trois	protein-coding
Elba1_ChIPnexus_peak_2170a	chr2R	5179585	5180237	+	291	NA	promoter-TSS (NM_136633)	promoter-TSS (NM_136633)	549	NM_001259293	35955	Dm.4000	NM_136634		Drep2	CG1975|DREP-2|Dmel\CG1975|Drep-2|Rep2|anon-WO0118547.162|anon-WO0118547.168|drep2|rep2	DNA fragmentation factor-related protein 2	protein-coding
Elba1_ChIPnexus_peak_632	chr2L	8398290	8398515	+	291	NA	promoter-TSS (NM_135382)	promoter-TSS (NM_135382)	-619	NM_135382	34165		NM_135382		CG13386	Dmel\CG13386	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8796	chrX	11613794	11614151	+	291	NA	promoter-TSS (NM_132515)	promoter-TSS (NM_132515)	-306	NM_001272532	32125	Dm.2186	NM_132515		Tango10	CG1841|Dmel\CG1841|TANGO10|tango10	Transport and Golgi organization 10	protein-coding
Elba1_ChIPnexus_peak_7476	chr3R	24864774	24865017	+	291	NA	promoter-TSS (NM_001170296)	promoter-TSS (NM_001170296)	17	NM_001300647	43428	Dm.4053	NM_079821		Pkc98E	98F|CG1954|Dmel\CG1954|Dpkc3|Nc98F|PK-C|PKC|PKC 98F|PKC d98F|PKC-98F|PKC98C|PKC98E|Pkc3|dPKC98F|nPKC	Protein C kinase 98E	protein-coding
Elba1_ChIPnexus_peak_2353b	chr2R	7246245	7246711	+	291	NA	TTS (NM_136833)	TTS (NM_136833)	203	NM_136832	36224	Dm.2258	NM_136832		CG12384	BcDNA:GH16986|BcDNA:RH17411|Dmel\CG12384	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5481	chr3LHet	599918	600166	+	290	NA	TTS (NM_001015224)	TTS (NM_001015224)	1252	NM_001015223	3354977	Dm.29312	NM_001015223		MED21	CG17397|CG40364|Dmel\CG17397|Med21|Trap19|dSRB7|dTRAP19|p18	Mediator complex subunit 21	protein-coding
Elba1_ChIPnexus_peak_5777	chr3R	2249921	2250036	+	290	NA	intron (NM_169142, intron 1 of 7)	intron (NM_169142, intron 1 of 7)	-14678	NR_073986	14462439		NR_073986		CR44017	Dmel\CR44017	ncRNA	ncRNA
Elba1_ChIPnexus_peak_859	chr2L	10732296	10732467	+	290	NA	promoter-TSS (NM_135601)	promoter-TSS (NM_135601)	42	NM_135600	34479	Dm.11272	NM_135600		EMC3	CG6750|Dmel\CG6750|dPob	ER Membrane protein Complex 3	protein-coding
Elba1_ChIPnexus_peak_4142	chr3L	8083213	8083319	+	289	NA	exon (NM_139914, exon 2 of 8)	exon (NM_139914, exon 2 of 8)	1620	NM_139914	38893	Dm.15497	NM_139914		CG7565	CT23145|Dmel\CG7565	CG7565	protein-coding
Elba1_ChIPnexus_peak_4713	chr3L	15088201	15088394	+	289	NA	promoter-TSS (NM_140489)	promoter-TSS (NM_140489)	55	NM_001274938	39644	Dm.4622	NM_140489		GlyRS	Aat-gly|Aats-gly|CG6778|Dmel\CG6778|GARS|GRS|Gars|dGars|gars|team	Glycyl-tRNA synthetase	protein-coding
