PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q5_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q5_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba1_ChIPnexus_peak_8343	chrX	4804538	4804939	+	261	NA	intron (NM_001297941, intron 2 of 6)	intron (NM_001297941, intron 2 of 6)	1603	NM_001297941	31420	Dm.1986	NM_131968		CG32772	CG15469|CG6911|Dmel\CG32772	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2111	chr2R	4515358	4515464	+	260	NA	promoter-TSS (NM_136556)	promoter-TSS (NM_136556)	6	NM_136556	35849	Dm.532	NM_136556		CG14749	Dmel\CG14749|GLE1|Gle1	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_1340b	chr2L	17384697	17385098	+	260	NA	promoter-TSS (NM_001169525)	promoter-TSS (NM_001169525)	-118	NM_135991	35042	Dm.3487	NM_135991		CLIP-190	CG5020|CLIP190|Clip- 190|Clip-190|Clip190|D-CLIP-19|D-CLIP-190|D-CLIP-195|D-CLIP-90|D-Clip-190|Dmel\CG5020	Cytoplasmic linker protein 190	protein-coding
Elba1_ChIPnexus_peak_7385b	chr3R	23089735	23090069	+	260	NA	promoter-TSS (NM_001104476)	promoter-TSS (NM_001104476)	-125	NM_001276080	47249	Dm.1766	NM_080147		woc	CG5965|Dmel\CG5965|WOC|Woc	without children	protein-coding
Elba1_ChIPnexus_peak_2047	chr2R	3584050	3584196	+	260	NA	intron (NM_001273859, intron 1 of 21)	intron (NM_001273859, intron 1 of 21)	-1237	NM_136472	35715	Dm.12135	NM_136472		LRR	CG1399|CG1576|Dmel\CG1399|Dmel\LRR	Leucine-rich repeat	protein-coding
Elba1_ChIPnexus_peak_9060a	chrX	15803222	15803396	+	259	NA	5' UTR (NM_167473, exon 1 of 5)	5' UTR (NM_167473, exon 1 of 5)	400	NM_167472	32551	Dm.2096	NM_078631		CycD	CDI3|CG9096|CYCD|Cdi3|Cyc D|DmcycD|Dmel\CG9096|cdi3|cycD|cyclinD|dCycD	Cyclin D	protein-coding
Elba1_ChIPnexus_peak_1477b	chr2L	19181707	19181980	+	259	NA	promoter-TSS (NM_136107)	promoter-TSS (NM_136107)	-141	NM_136107	35198	Dm.27707	NM_136107		CG17568	Dmel\CG17568	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_795a	chr2L	10235995	10236276	+	259	NA	exon (NM_164897, exon 3 of 7)	exon (NM_164897, exon 3 of 7)	2182	NM_164897	318914	Dm.23799	NM_164896		mthl15	CG31720|Dmel\CG31720	methuselah-like 15	protein-coding
Elba1_ChIPnexus_peak_1164	chr2L	15056508	15056669	+	259	NA	intron (NM_165099, intron 1 of 11)	intron (NM_165099, intron 1 of 11)	1274	NM_165099	34882	Dm.2128	NM_078847		ck	53D10S|BG:DS00929.11|CG7595|D|D2|DM7a|DMyoVIIa|Dm 35B|DmVIIA|DmVIIa|Dmel\CG7595|Dro35B|ESTS:53D10S|Mhc35BC|Myo7A|Myo7B|MyoVIIA|anon-35Bb|br27|ck/MyoVIIA|l(1)35Ca|l(2)07130|l(2)35Ca|l(2)br27|l35Ca|myoVIIA|stc|stch	crinkled	protein-coding
Elba1_ChIPnexus_peak_1724b	chr2L	21899355	21899631	+	259	NA	Intergenic	(TC)n|Simple_repeat|Simple_repeat	-1204	NM_136281	35431	Dm.27718	NM_136281		CG11629	Dmel\CG11629	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_4561a	chr3L	13404261	13404500	+	259	NA	TTS (NM_140384)	TTS (NM_140384)	1173	NM_140384	39504	Dm.15324	NM_140384		CG10222	Dmel\CG10222	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_497	chr2L	6928871	6929063	+	257	NA	TTS (NM_001258988)	TTS (NM_001258988)	-3154	NM_001258991	12798583	Dm.28965	NM_001258991		CG43232	Dmel\CG43232	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3313a	chr2R	18776262	18776496	+	257	NA	promoter-TSS (NM_137891)	promoter-TSS (NM_137891)	1	NM_137890	37638	Dm.739	NM_137890		Gmer	CG3495|DmGMER|Dmel\CG3495|GER|gmer|l(2)SH1931	GDP-4-keto-6-deoxy-D-mannose 3,5-epimerase/4-reductase	protein-coding
Elba1_ChIPnexus_peak_3002	chr2R	14576576	14576733	+	256	NA	TTS (NM_001202039)	TTS (NM_001202039)	527	NM_137515	37152	Dm.690	NM_137515		Sik3	CG15072|CG18604|CG42856|Dmel\CG42856|Dmel_CG15072|Dmel_CG18604|EMK/KIAA0999|SIK|SIK3	Salt-inducible kinase 3	protein-coding
Elba1_ChIPnexus_peak_9180	chrX	17064774	17065010	+	256	NA	intron (NM_001298435, intron 1 of 7)	intron (NM_001298435, intron 1 of 7)	10853	NM_001042818	32703	Dm.191	NM_001042818		baz	BAZ|Baz|Baz/Par-3|Baz/Par3|Bazooka|CG5055|D-Par3|D-par3|Dmel\CG5055|PAR-3|PAR3|Par-3|Par3|dPar-3|l(1)G0484|par-3|par3	bazooka	protein-coding
Elba1_ChIPnexus_peak_2625	chr2R	10094636	10094720	+	256	NA	intron (NM_079015, intron 1 of 2)	intron (NM_079015, intron 1 of 2)	5240	NM_079015	36575	Dm.2578	NM_079015		Sox15	CG13945|CG8404|DSox-15|Dmel\CG8404|Dsox-15|SOX15|SOX50E|SOXF|Sox F|Sox50E|SoxE|SoxF	Sox box protein 15	protein-coding
Elba1_ChIPnexus_peak_1952	chr2R	2603228	2603496	+	256	NA	promoter-TSS (NM_136386)	promoter-TSS (NM_136386)	35	NM_136386	35578	Dm.2070	NM_136386		CG3409	Dmel\CG3409	CG3409	protein-coding
Elba1_ChIPnexus_peak_5470	chr3LHet	210678	210785	+	255	NA	intron (NM_001015473, intron 2 of 6)	intron (NM_001015473, intron 2 of 6)	3237	NM_001110930	3355151	Dm.3428	NM_001015473		scro	CG17594|CG17595|CG18452|Dmel\CG17594|mdcds_36132|scrou	scarecrow	protein-coding
Elba1_ChIPnexus_peak_6527a	chr3R	11923949	11924510	+	255	NA	promoter-TSS (NM_001300425)	promoter-TSS (NM_001300425)	254	NM_169701	41955	Dm.7971	NM_169700		Mhcl	CG10218|CG10224|CG31045|DmPDZ|Dmel\CG31045|MHCL(PDZ)|Myo7A	Myosin heavy chain-like	protein-coding
Elba1_ChIPnexus_peak_1991	chr2R	3139256	3139426	+	255	NA	Intergenic	Intergenic	2675	NM_136420	35646	Dm.12137	NM_136420		Gadd45	BcDNA:RH70774|CG11086|D-GADD45|Dmel\CG11086|GADD45|GG1086	Growth arrest and DNA damage-inducible 45	protein-coding
Elba1_ChIPnexus_peak_3149b	chr2R	16548421	16548716	+	255	NA	promoter-TSS (NM_137663)	promoter-TSS (NM_137663)	-522	NM_137663	37343		NM_137663		CG13437	Dmel\CG13437	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5328	chr3L	21934065	21934244	+	255	NA	exon (NM_141114, exon 2 of 3)	exon (NM_141114, exon 2 of 3)	758	NM_141114	40438	Dm.3449	NM_141114		DNApol-eta	AAF51794|CG7143|DNA pol eta|DNA pol-eta|DNApoleta|Dmel\CG7143|Dmpol eta|POLH|dPoleta|drad30A|pol eta|pol h	DNApol-eta	protein-coding
Elba1_ChIPnexus_peak_6801a	chr3R	15476291	15476524	+	255	NA	promoter-TSS (NM_001104367)	promoter-TSS (NM_001104367)	-333	NM_001104367	42344	Dm.24078	NM_001104367		CG31219	CG16731|Dmel\CG31219	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7144	chr3R	19979332	19979474	+	255	NA	exon (NM_142964, exon 2 of 3)	exon (NM_142964, exon 2 of 3)	1334	NM_142964	42867	Dm.12673	NM_142964		CG6178	Dmel\CG6178	CG6178	protein-coding
Elba1_ChIPnexus_peak_5840b	chr3R	2929270	2929611	+	254	NA	intron (NM_169171, intron 5 of 9)	intron (NM_169171, intron 5 of 9)	4706	NM_001104228	40850	Dm.33420	NM_079526		Alh	AF10|CG1070|Dalf|Dmel\CG1070|anon-WO0118547.226|dAF10|l(3)84Be|l(3)g2|l(3)g5|l(3)j13A6|l(3)j8C8|l(3)j8c8|l(3)r13|l(3j8C8|stk	Alhambra	protein-coding
Elba1_ChIPnexus_peak_8476b	chrX	6943303	6943547	+	254	NA	promoter-TSS (NM_078512)	promoter-TSS (NM_078512)	-84	NM_078512	31652	Dm.19682	NM_078512		nullo	BcDNA:RE47733|CG14426|Dmel\CG14426|Nullo	nullo	protein-coding
Elba1_ChIPnexus_peak_302	chr2L	4684639	4684730	+	254	NA	promoter-TSS (NM_078748)	promoter-TSS (NM_078748)	-223	NM_078748	33669	Dm.298	NM_078748		Bsg25A	CG12205|Dmel\CG12205|Elba|Elba1|anon-EST:Liang-1.70|bsg25A|clone 1.70	Blastoderm-specific gene 25A	protein-coding
Elba1_ChIPnexus_peak_2184a	chr2R	5378331	5378509	+	254	NA	Intergenic	Intergenic	-3251	NM_057462	35975	Dm.4787	NM_057462		Wnt2	CG1916|D-wnt-2|DWnt-2|DWnt2|Dm DWnt2|Dm-2|Dmel\CG1916|Dwnt-2|Dwnt2|Wnt|Wnt-2|dWnt2|wnt-2|wnt2	Wnt oncogene analog 2	protein-coding
Elba1_ChIPnexus_peak_125	chr2L	1970402	1970576	+	254	NA	promoter-TSS (NM_001272960)	promoter-TSS (NM_001272960)	-127	NM_001272960	326152	Dm.8473	NM_134787		erm	CG31670|CG7312|Dmel\CG31670|dFezf|dfezl	earmuff	protein-coding
Elba1_ChIPnexus_peak_1565	chr2L	20121211	20121433	+	254	NA	Intergenic	Intergenic	13601	NM_136185	35303	Dm.27712	NM_136185		CG10651	38C.2|Dmel\CG10651	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8874	chrX	12793933	12794047	+	253	NA	exon (NM_132608, exon 1 of 2)	exon (NM_132608, exon 1 of 2)	1157	NM_132608	32239	Dm.4510	NM_132608		CG32649	CG4410|Dmel\CG32649	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2687	chr2R	10840602	10840722	+	253	NA	exon (NM_001202010, exon 2 of 10)	exon (NM_001202010, exon 2 of 10)	-2246	NM_001202012	47594	Dm.1507	NM_080153		aPKC	CG10261|CG30475|CG42783|DaPKC|Dmel\CG42783|Dmel_CG10261|Dmel_CG30475|PKCl|PKCzeta|a-PKC|aPKC-zeta|aPKCzeta|aPkc|alphaPKCzeta|apkc|daPKC|dapkc|i|l(2)k06403|pkc-3|psu	atypical protein kinase C	protein-coding
Elba1_ChIPnexus_peak_6872	chr3R	16560318	16560492	+	253	NA	promoter-TSS (NM_001170195)	promoter-TSS (NM_001170195)	-940	NM_169916	42453	Dm.2392	NM_079696		Cdk2	CDC2C|CDC2c|CDK2|CDK2/CDC2c|CG10498|Cdc2c|Dcdc2c|DmCdc2c|DmCdk2|Dmcdc2c|Dmel\CG10498|S(Sev-CycE)3A|cdc2c|cdk2|dCdk2	Cyclin-dependent kinase 2	protein-coding
Elba1_ChIPnexus_peak_5323	chr3L	21834118	21834294	+	253	NA	promoter-TSS (NM_141111)	promoter-TSS (NM_141111)	92	NM_001275267	40434	Dm.11155	NM_141111		P5CDh1	CG7145|DmP5CDh1|Dmel\CG7145|P5CDh	delta-1-Pyrroline-5-carboxylate dehydrogenase 1	protein-coding
Elba1_ChIPnexus_peak_9352b	chrX	19745403	19745779	+	252	NA	promoter-TSS (NM_134518)	promoter-TSS (NM_134518)	501	NM_134519	33003	Dm.20466	NM_134519		pico	BcDNA:LP01106|CG11940|Dmel\CG11940|Grb10|Pico|jog	pico	protein-coding
Elba1_ChIPnexus_peak_6821	chr3R	15735469	15735712	+	252	NA	promoter-TSS (NM_001300486)	promoter-TSS (NM_001300486)	450	NR_125212	19835454		NR_125211		CR45048	Dmel\CR45048	ncRNA	ncRNA
Elba1_ChIPnexus_peak_5283	chr3L	21544901	21545021	+	251	NA	exon (NM_001275245, exon 4 of 12)	exon (NM_001275245, exon 4 of 12)	3067	NM_001275242	40391		NM_001275242		Wnk	CG7177|DWNK|Dmel\CG7177|WNK|cg7177|dWNK|wnk	Wnk kinase	protein-coding
Elba1_ChIPnexus_peak_6627	chr3R	12758000	12758089	+	250	NA	intron (NM_169735, intron 3 of 6)	intron (NM_169735, intron 3 of 6)	1920	NM_080157	47763	Dm.1763	NM_080157		Abd-B	9|ABD-B|ABDB|Abd B|Abd-b|Abd0B|AbdB|AbdB(CA)[[26]]|AbdB-I|AbdB-II|AbdBm|Abdb|AdbB|BX-C|CG10291|CG11648|DROABDB|DmAbdB|Dmel\CG11648|Droabdb|FAB|Fab-6|Fab-7|Fab-8|Fab7|IAB 5|IAB5|IAB7|IAB8|Iab-7|MCP|Mc|Mcp|Sab|Tab|Uab-5[Sab]|abd-B|abdB|bex|iab|iab-5|iab-6|iab-7|iab-8|iab5|iab6|iab7|iab8|iab8.9|iab9|l(3)89Ed|pH189|tuh-3|twig	Abdominal B	protein-coding
Elba1_ChIPnexus_peak_5405	chr3L	23075899	23076037	+	249	NA	Intergenic	Intergenic	12603	NM_168984	43864	Dm.1411	NM_143697		RpL10	BcDNA:LD24589|CG17521|DQM|Dmel\CG17521|L10|Qm|Rp L10|anon-EST:Posey179|qm	Ribosomal protein L10	protein-coding
Elba1_ChIPnexus_peak_7002	chr3R	18037355	18037493	+	249	NA	promoter-TSS (NM_001275900)	promoter-TSS (NM_001275900)	-122	NM_001275900	42602	Dm.33737	NM_142755		Gld2	CG5732|Dm1|DmCG5732|DmGLD2|Dmel\CG5732	GLD2 poly(A) polymerase	protein-coding
Elba1_ChIPnexus_peak_8832	chrX	12346689	12346829	+	249	NA	exon (NM_001144719, exon 14 of 16)	exon (NM_001144719, exon 14 of 16)	-2003	NM_001298223	32193	Dm.23810	NM_132570		CG15927	Dmel\CG15927	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2015	chr2R	3361125	3361370	+	249	NA	exon (NM_136441, exon 4 of 14)	exon (NM_136441, exon 4 of 14)	388	NM_165526	45398	Dm.7844	NM_136441		Aldh-III	ALDH|ALDH-III|CG11140|CT41571|Dhap|Dmel\CG11140|FALDH|l(2)03610	Aldehyde dehydrogenase type III	protein-coding
Elba1_ChIPnexus_peak_7295	chr3R	21827864	21828131	+	248	NA	non-coding (NR_125261, exon 2 of 2)	non-coding (NR_125261, exon 2 of 2)	1074	NR_125261	19836099		NR_125261		CR45037	Dmel\CR45037	ncRNA	ncRNA
Elba1_ChIPnexus_peak_7636	chr3R	26885387	26885734	+	248	NA	intron (NM_170535, intron 1 of 2)	intron (NM_170535, intron 1 of 2)	1372	NM_079863	43673	Dm.1901	NM_079863		dco	0538/13|0915/10|1396/02|1447/01|1460/09|CG2048|CK1delta/epsilon|CK1epsilon|CKIepsilon|DBT|DBT/CK1epsilon|DCO|DCO/CKIe|Dbt|Dco|Dco/CK1|Dmel\CG2048|ck1epsilon|dCKIepsilon|dbt|dco-1|ddbt|l(3)S053813|l(3)S144701|l(3)dco|l(3)dco-1|l(3)discs overgrown|l(3)discs overgrown-1|l(3)j3B9|l(3)rK215	discs overgrown	protein-coding
Elba1_ChIPnexus_peak_562b	chr2L	7828208	7828603	+	248	NA	intron (NM_001298796, intron 1 of 3)	intron (NM_001298796, intron 1 of 3)	612	NM_057457	45959	Dm.4245	NM_057457		mts	5559|CG7109|DmPp2A-28D|Dmel\CG7109|ER2-6|MTS|MTS/PP2A|Mts|PP2|PP2A|PP2A 28D|PP2A C|PP2A-C|PP2A/MTS|PP2A[C]|PP2A[[C]]|PP2Ac|PP2a|PP2a 28D|Pp2A|Pp2A-28D|dPP2A|dPP2A-C|l(2)02496|l(2)s5286	microtubule star	protein-coding
Elba1_ChIPnexus_peak_2667	chr2R	10643320	10643622	+	248	NA	promoter-TSS (NM_137141)	promoter-TSS (NM_137141)	130	NM_001144198	36639	Dm.7788	NM_137140		CG10151	Dmel\CG10151	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7314	chr3R	21891092	21891283	+	247	NA	Intergenic	Intergenic	-2454	NM_143205	43171	Dm.27417	NM_143205		CG14551	Dmel\CG14551	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7665	chr3R	27434562	27434882	+	247	NA	intron (NM_170555, intron 1 of 5)	intron (NM_170555, intron 1 of 5)	815	NM_170556	43724	Dm.1390	NM_079870		CycG	CG 11525|CG11525|Dmel\CG11525|anon-EST:Liang-1.25|anon-EST:Liang-2.24|chr3R:27424276..27424475|clone 1.25|clone 2.24|cycG|dCycG|i205|i261	Cyclin G	protein-coding
Elba1_ChIPnexus_peak_934c	chr2L	11808764	11809189	+	247	NA	promoter-TSS (NM_057897)	promoter-TSS (NM_057897)	-4	NM_057895	34592	Dm.3562	NM_057895		crol	CG14938|Crol|Dmel\CG14938|ORE-15|anon-EST:Liang-1.74|anon-EST:Liang-2.48|clone 1.74|clone 2.48|crol alpha|crol beta|crol gamma|l(2)04418|l(2)s2346	crooked legs	protein-coding
Elba1_ChIPnexus_peak_443b	chr2L	6343550	6343710	+	246	NA	promoter-TSS (NM_164689)	promoter-TSS (NM_164689)	-69	NM_164689	33883	Dm.6997	NM_057810		Cpr	CCR|CG11567|CPR|DMR|DmCPR|Dmel\CG11567|NCPR|P450|cpr	Cytochrome P450 reductase	protein-coding
Elba1_ChIPnexus_peak_714b	chr2L	9452985	9453306	+	246	NA	intron (NM_001273362, intron 2 of 4)	intron (NM_001273362, intron 2 of 4)	3315	NM_001273362	34263	Dm.4492	NM_078799		numb	CG3779|Dmel\CG3779|N7-1|Nb|Numb|d-numb|dNumb|l(2)03235|l(2)3235|l(2)s2201|nb|numbs	numb	protein-coding
Elba1_ChIPnexus_peak_9044a	chrX	15710830	15711162	+	245	NA	intron (NM_001272652, intron 1 of 10)	intron (NM_001272652, intron 1 of 10)	-1188	NM_206727	32536	Dm.6072	NM_078614		sd	CG8544|DROEXO|DROEXO2|Dmel\CG8544|EP(X)1088|EP1088|SD|Sd|TEAD|anon-EST:Liang-2.14|clone 2.14|l(1)G0239|l(1)G0262|l(1)G0309|l(1)G0315|l(1)G0483|l(1)HF394|l(1)III|sp	scalloped	protein-coding
Elba1_ChIPnexus_peak_4808b	chr3L	16042255	16042491	+	245	NA	promoter-TSS (NR_073940)	promoter-TSS (NR_073940)	38	NR_073940	14462872		NR_073940		CR43951	Dmel\CR43951	ncRNA	ncRNA
Elba1_ChIPnexus_peak_4473	chr3L	12432904	12433028	+	245	NA	Intergenic	Intergenic	-7198	NM_001274833	39418	Dm.941	NM_079317		toe	CG10704|Dmel\CG10704|Toe|anon-WO0172774.89	twin of eyg	protein-coding
Elba1_ChIPnexus_peak_6535	chr3R	11977001	11977154	+	244	NA	promoter-TSS (NM_079652)	promoter-TSS (NM_079652)	-43	NM_001300430	41961		NM_079652		Fer2	CG5952|Dmel\CG5952|bHLHa33|fer2	48 related 2	protein-coding
Elba1_ChIPnexus_peak_9161	chrX	16842493	16842739	+	244	NA	promoter-TSS (NM_132954)	promoter-TSS (NM_132954)	-112	NM_132954	32685	Dm.25338	NM_132954		CG13000	Dmel\CG13000	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5888	chr3R	3737447	3737678	+	244	NA	promoter-TSS (NM_079547)	promoter-TSS (NM_079547)	-61	NM_079547	40935	Dm.9919	NM_079547		Prat	CG2867|DmPrat|Dmel\CG2867	Phosphoribosylamidotransferase	protein-coding
Elba1_ChIPnexus_peak_3598	chr3L	268648	268817	+	244	NA	intron (NM_206225, intron 3 of 4)	intron (NM_206225, intron 3 of 4)	968	NM_138178	38047	Dm.5800	NM_138178		miple1	CG1221|Dmel\CG1221|Miple|anon-EST:Posey203|miple	midkine and pleiotrophin 1	protein-coding
Elba1_ChIPnexus_peak_3072c	chr2R	15557307	15557779	+	244	NA	promoter-TSS (NM_001043097)	promoter-TSS (NM_001043097)	-206	NM_001274168	49636	Dm.1536	NM_080529		hrg	CG9854|Dmel\CG9854|PAP|Pap|l(2)07619|l(2)k07619	hiiragi	protein-coding
Elba1_ChIPnexus_peak_7976	chrU	5295579	5295737	+	244	NA	Intergenic	Intergenic	-118665	NR_026600	7354439		NR_026600		Su(Ste):CR42406	CR42406|Dmel\CR42406|RR42186	ncRNA	ncRNA
Elba1_ChIPnexus_peak_7848	chr4	827519	827738	+	244	NA	intron (NM_001272145, intron 1 of 3)	intron (NM_001272145, intron 1 of 3)	345	NM_166792	43844	Dm.18582	NM_166792		Sox102F	CG11153|Dmel\CG11153|SOX102D|SOXD|Sox D|Sox102D|SoxD	Sox102F	protein-coding
Elba1_ChIPnexus_peak_4693	chr3L	14954488	14954639	+	244	NA	Intergenic	Intergenic	-7881	NM_079349	39619	Dm.36733	NM_079349		Tom	Bbu|CG5185|DmelCG5185|Dmel\CG5185|anon-EST:fe1F6|barbu|bbu/tom|tom	Twin of m4	protein-coding
Elba1_ChIPnexus_peak_1941a	chr2R	2500997	2501309	+	243	NA	promoter-TSS (NM_206027)	promoter-TSS (NM_206027)	-120	NM_206027	35555	Dm.5288	NM_136371		jing	1.28|AEBP2|CG9397|CG9403|CT9093|Dmel\CG9397|Dmel_CG9403|Jing|l(2)01094|l(2)22F3	jing	protein-coding
Elba1_ChIPnexus_peak_4079	chr3L	7129270	7129639	+	243	NA	intron (NM_079229, intron 1 of 9)	intron (NM_079229, intron 1 of 9)	1838	NM_001014572	38785	Dm.9528	NM_079229		melt	1441/14|CG8624|Dmel\CG8624|Melt|Q9VS24_DROME|anon-WO03014152.10|dMelt	melted	protein-coding
Elba1_ChIPnexus_peak_9235a	chrX	17978723	17979121	+	243	NA	promoter-TSS (NM_078671)	promoter-TSS (NM_078671)	518	NM_001298470	32786	Dm.29238	NM_133037		CG7536	Dmel\CG7536	CG7536	protein-coding
Elba1_ChIPnexus_peak_912	chr2L	11358234	11358382	+	243	NA	promoter-TSS (NM_001259054)	promoter-TSS (NM_001259054)	-565	NM_001259054	34568		NM_078824		salr	32F|CG4881|Cf3|Dmel\CG4881|Sal-r|Salr|Spalt|sal|sal-r|salR|spalt	spalt-related	protein-coding
Elba1_ChIPnexus_peak_767	chr2L	9966872	9966988	+	242	NA	promoter-TSS (NM_001038802)	promoter-TSS (NM_001038802)	299	NM_078805	34328	Dm.7169	NM_078805		Dref	CG5838|DREF|DmDREF|Dmel\CG5838|Dmel_DREF|dDREF|dref|p80|p80/DREF	DNA replication-related element factor	protein-coding
Elba1_ChIPnexus_peak_2441a	chr2R	8069822	8070165	+	241	NA	promoter-TSS (NM_001038852)	promoter-TSS (NM_001038852)	-151	NM_001038852	3772719	Dm.30907	NM_001038852		CG33964	CG13174|CG33154|CG8447|CT32415|Dmel\CG33964	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8725	chrX	10680309	10680430	+	241	NA	intron (NM_167246, intron 1 of 4)	intron (NM_167246, intron 1 of 4)	571	NM_176725	32008	Dm.21507	NM_078555		Ant2	ANT2|CG1683|Dmel\CG1683|l(1)G0126|l(1)G0247|l(1)G0386	Adenine nucleotide translocase 2	protein-coding
Elba1_ChIPnexus_peak_4101d	chr3L	7354080	7354461	+	241	NA	promoter-TSS (NM_168207)	promoter-TSS (NM_168207)	609	NM_139854	38819	Dm.14937	NM_139854		Sec63	CG8583|Dmel\CG8583|anon-WO0118547.333|peg|sec63	Secretory 63	protein-coding
Elba1_ChIPnexus_peak_1594	chr2L	20429578	20429687	+	241	NA	intron (NM_001273695, intron 1 of 4)	intron (NM_001273695, intron 1 of 4)	607	NM_136191	35314		NM_136191		CG31688	38C.49|38C.52|CG11016|CG11017|CG11019|CG18597|CG31688-PA|Dmel\CG31688|Dmel_CG11019	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_4297	chr3L	9890590	9891023	+	241	NA	promoter-TSS (NM_001300087)	promoter-TSS (NM_001300087)	730	NM_168388	39168	Dm.15433	NM_140115		CG6707	Dmel\CG6707	CG6707	protein-coding
Elba1_ChIPnexus_peak_5117	chr3L	19996012	19996191	+	241	NA	TTS (NM_140912)	TTS (NM_140912)	265	NM_140913	40190	Dm.20449	NM_140913		CG7668	AAF49079|AAM11109|AAN11645|BcDNA:GM07843|BcDNA:RE40293|Dmel\CG7668|FBpp0074673|FBpp0074674	CG7668	protein-coding
Elba1_ChIPnexus_peak_4567a	chr3L	13444506	13444868	+	240	NA	intron (NM_168547, intron 1 of 14)	intron (NM_168547, intron 1 of 14)	817	NM_001259813	39516	Dm.27139	NM_140396		CG10738	Dmel\CG10738|GYC	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8251	chrX	3055365	3055560	+	240	NA	intron (NM_001258581, intron 5 of 8)	intron (NM_001258581, intron 5 of 8)	11711	NM_144464	59253	Dm.5987	NM_144464		CG18508	CG4015|Dmel\CG18508|EG:140G11.3	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7190a	chr3R	20525149	20525444	+	240	NA	intron (NM_001275999, intron 16 of 22)	intron (NM_001275999, intron 16 of 22)	-13206	NM_143022	42941		NM_143022		CG13627	Dmel\CG13627	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_6478	chr3R	11182552	11182677	+	240	NA	promoter-TSS (NM_142196)	promoter-TSS (NM_142196)	32	NM_142195	41868	Dm.2122	NM_142195		Atg4b	APG4|AUT2|Atg4|CG6194|DmAtg4-like|Dmel\CG6194|atg4	Autophagy-related 4b	protein-coding
Elba1_ChIPnexus_peak_2723b	chr2R	11266033	11266451	+	239	NA	intron (NM_001299522, intron 2 of 2)	intron (NM_001299522, intron 2 of 2)	1877	NM_001299522	47121	Dm.1771	NM_080139		dup	19k|CDT1|CDT1/DUP|CG8171|Cdt1|DUP|DUP/CDT1|Dmel\CG8171|Dup|anon-WO0257455.31|cdt1|cdt1/dup|fs(2)51Fa|fs(2)PA77|fs(2)ltoPA77|l(2)51Ec|l(2)k03308	double parked	protein-coding
Elba1_ChIPnexus_peak_7985	chrU	5509021	5509211	+	239	NA	exon (NM_001110622, exon 3 of 6)	exon (NM_001110622, exon 3 of 6)	1351	NM_001110622	5740846		NM_001110622		JYalpha	CG17923|CG40625|CG45760|Dmel\CG45760|Dmel_CG17923|Dmel_CG40625|JY-alpha|JYAlpha	JYalpha	protein-coding
Elba1_ChIPnexus_peak_2769	chr2R	11803793	11803916	+	239	NA	non-coding (NR_124568, exon 1 of 1)	non-coding (NR_124568, exon 1 of 1)	354	NR_124568	19835349		NR_124568		CR44373	Dmel\CR44373	ncRNA	ncRNA
Elba1_ChIPnexus_peak_5229	chr3L	21004099	21004357	+	239	NA	intron (NM_168879, intron 3 of 12)	intron (NM_168879, intron 3 of 12)	-4608	NR_048303	12798435		NR_048303		scaRNA:PsiU6-40	CR43601|Dmel\CR43601|pugU6-40|snoRNA:skd-a	small Cajal body-specific RNA : PsiU6-40	ncRNA
Elba1_ChIPnexus_peak_6043a	chr3R	5384951	5385302	+	239	NA	promoter-TSS (NM_141650)	promoter-TSS (NM_141650)	121	NM_141649	41150	Dm.1125	NM_141649		AP-1mu	AP-1mu1|AP-47|AP1mu1|AP47|APmu1|CG9388|Dmel\CG9388|Dmu1|ap-47|apm1|cg9388|mu1	Adaptor Protein complex 1, mu subunit	protein-coding
